Date,SLB,XOM,CME,MPC,V,MCD,LUV,AVGO,PFE,TGT,TWTR,CVX,GOOGL,DIS,EBAY,QCOM,MRK,TSLA,CBOE,BIIB,GOOG,HD,TSN,HPQ,F,MA,AAL,CMCSA,CB,GS,GILD,IBM,VLO,HON,ABT,KO,TRV,CVS,LMT,FCX,WMT,BA,INTC,VZ,JNJ,OXY,MSFT,KHC,WBA,NVDA,CAT,AIG,PG,AMGN,MET,MAR,WFC,DAL,LLY,AAPL,TMO,AMZN,TMUS,PEP,JPM,ALB,CSCO,KR,FDX,MMM,UAL,FB,XRX,GM,NFLX,BAC,UNH,REGN,ABBV,SO,COP,GE,AXP,NKE,T,BLK
2019-04-30,42.67747639902674,80.22985452380959,178.4545084832904,61.215823891625654,164.69799999999995,198.24275711462465,54.17257645569617,315.7857487113403,40.54638596491227,77.51429230769234,40.003893428064,120.57090459518591,1192.5483273224056,137.3844278846154,38.34246412776412,86.77473699115038,78.11241221052634,47.998583542039334,101.20990538922155,228.68887627551024,1184.2287049808433,202.43764772182251,74.75335153061224,19.770004060913703,10.416440447154443,252.5151560344827,33.94155860349129,43.331533174224326,144.39540382653058,205.78673674999987,64.72849638554216,139.7048902985073,90.59515964467006,173.44049492385807,79.07455541561713,48.9608351219512,142.75494659685856,54.28246424474187,331.1544395225464,12.326541037735856,102.20248271604926,377.0647291855204,51.12127736549168,57.24863197115371,140.5242564039408,58.822137142857116,130.24193129496385,33.25567231121281,53.53472276029057,180.76241787072243,138.99577433414035,47.224720101781124,105.9941316176471,179.3776782312925,45.73100275689222,136.19607662337668,48.34381221945137,58.20305756097561,116.52993738317754,50.983397474747505,275.3492483204133,1924.9600450819669,73.29046987341776,127.834982044888,115.73203498817969,75.29628489583335,55.89656731182799,25.67140024875624,188.28980259740257,188.73524641148322,89.35359496221662,194.32818041733546,33.10471307692307,39.08659616935483,371.87713752711505,30.597112741312735,233.6991442260443,341.86562690058497,79.32683795620443,52.6913833753149,63.31273277511963,10.229825633802804,116.74258989898996,87.72477443609033,30.983383369330458,481.8954275071632
2019-05-01,42.042244498777514,79.4964065168539,174.91156794871802,60.982450250000035,164.15102661870483,195.1935244019139,54.22481119592877,320.8305861111113,40.68672040358743,76.76490841346146,39.5466238938053,119.05357738927734,1180.859318973216,137.0541013671876,38.4187434889435,86.0952522174536,79.11819806295397,46.952979651162785,101.04547476038341,230.78303686868705,1174.3072067285377,200.8411414457831,75.1409103092783,20.005139500000045,10.383641106719374,250.94951180722902,34.26875136476428,43.57680072815529,144.15448516624042,205.6144506142505,65.18363188405789,141.10398029925184,90.55990708860764,173.05151345177669,78.87020850000005,48.89529156327539,143.6083222797927,57.17525520504725,335.19123724489805,11.9336659090909,102.10241160493831,379.1932538283064,51.15909980769229,57.017949408983434,141.5499735516372,58.291958681318654,129.24138871252205,33.19929002267573,53.8918471861471,182.6412666030533,138.83318803827743,47.35663113924048,105.71751343283566,174.81714560570083,45.99489298245611,139.38182698019793,48.36815947242202,57.6976055,118.54763578680206,53.068108259212146,276.3940396907216,1931.7754791836746,73.53457512690355,127.57866190476197,115.95820823529415,74.6756026385224,55.96319889380534,25.81507949367088,187.52945396419437,187.25722772277234,88.97562727272732,194.28395399999982,33.5130258312021,38.94423638613857,381.20374099378864,30.434521247563318,232.98616333333342,342.8522847133759,79.05980517241377,52.66268050632911,63.71771127098319,10.252443280977316,117.5784175438598,86.87421612903235,30.991210973084918,484.10981719745246
2019-05-02,41.12053651960786,77.92708037383179,173.45846930946283,59.22085187032417,161.56168708920183,194.33539609756107,53.9552007633588,317.409157106599,40.81924084507041,76.46320023474172,39.46796528599609,117.30049232558125,1166.0240438554217,134.11666137787057,37.745119899244315,87.09270582241624,79.2456302955665,48.36555476190483,100.42065670391071,231.0742689223057,1162.1265233734935,200.04877450980416,75.08409716494846,20.040853164556943,10.300945111111124,246.80092695852568,34.2254831234257,42.676355445544544,144.17759769820964,204.81136775000013,64.93302336842105,140.17399122807015,88.72660501253132,170.88589770408169,78.37805062656633,48.453112500000024,142.8065281578947,56.44460022371365,331.120124871795,11.531548017621134,100.90415144230771,375.15033556581983,50.65663320312503,57.012180148883346,140.90997487562203,57.403015717539866,126.78190614525143,32.087174082568815,53.50874166666667,182.23491552062842,135.62909566210055,46.918139641943725,105.34536035353528,176.0004544757034,47.48777199999997,136.92404267352188,48.2090704878049,57.76307206982543,117.71316521739129,52.51397570370374,276.1267521850899,1901.5652309322036,73.27473341836733,126.78513914141406,115.32447595238094,75.31925239294713,55.16240765957448,25.55648857868021,186.21243989769803,184.40742657952072,88.57994311224485,192.24543572710954,32.913233248731004,38.472497777777804,378.4793919148933,30.401485504201645,230.70251240506326,335.04339499999986,78.42306565656568,52.719083460559794,61.99950454545452,10.239452662721883,117.10668184143219,85.45686840909092,30.737115778251614,475.3505041401273
2019-05-03,41.422882716049386,77.89238126410831,173.43375710659902,59.80310124069483,162.26551744186045,196.80681588089328,53.697020100502506,314.2988297029703,41.29803518072284,76.29477976470581,40.412684352517964,117.86809999999994,1184.812809490741,134.4435907514451,38.123145137157096,88.76046471698113,79.66115147058822,50.292178895184094,101.47760563798221,232.32547338308467,1180.3113371158393,201.4344185365854,75.23486426798999,20.24800954773868,10.400339159292013,248.6048198529413,34.68910399002493,43.18513634085209,145.03997513227506,207.2942610000001,67.14134964871194,140.4761178391959,88.92467909319902,172.64553604938288,78.67697443609019,48.79947356608481,143.4191054263565,56.52510368763556,334.17622876344103,11.87045817757007,102.16406191588791,376.54652119815626,51.24137657480315,57.16547014925374,141.76015124999995,58.31032173038227,128.27061405109498,32.488104298642526,54.0511522167488,182.72521399594325,137.5974875878219,47.13219724999999,106.06837844611522,177.03606725440798,48.008528822055126,139.28823147208118,48.62988399014778,57.899973499999994,117.15177481296773,52.769887407407495,278.64658118556696,1955.6131401639354,74.05793427835049,127.70081338383842,116.25136438679246,76.85896198979584,54.62877205588822,25.739588324873026,188.655912886598,185.20048658536606,88.65281038961035,195.12074781085823,32.99375384615384,38.75910674999996,382.2071175152749,30.71693339960235,231.45605889724303,336.63213966942163,78.63186253101745,53.20154416243654,62.37161902439024,10.388342363636307,119.05818592592583,85.90372057416268,30.69165121951218,480.96242739273913
2019-05-06,41.14957788461539,77.20697186147194,177.44457302798978,59.21263654320987,161.0187716666668,198.1471978773584,53.40310268948654,309.9457493946733,41.3776082251082,75.56443541666668,39.94342163061563,118.79037442827449,1186.459585747127,134.1914533807829,37.82432663438255,87.32255453047765,79.1000607058824,50.655658321060336,102.84582711370273,234.18733861386158,1181.7622935185186,199.19919952718666,76.59510188235295,19.923436650485442,10.31838255999999,246.5037730512249,34.539997066014664,43.120460294117656,144.45464516971288,204.9441243498818,66.95284988123518,139.47160749414525,86.55678722891564,172.8965045685278,78.12843184079603,48.44895902004456,142.62006887755103,56.07376046511634,334.0900353535353,11.658032563025216,101.94877539863326,369.2817540133778,50.752472916666676,56.94374675925927,140.9027058252427,58.27890198675483,127.3905270229008,32.56182615955473,53.71962857142858,177.70472420886088,136.11027485029942,47.42541724137932,105.46372758620694,175.6869677581864,47.51489221105533,137.6290554707379,48.37281415525112,57.6275605263158,116.25369644670047,51.69397472793232,276.9098246786633,1938.4466675282742,74.03043794871795,127.10985536159588,114.84472610526305,76.70615088161207,54.286559055118104,25.57576716417913,185.08840931989914,181.89323692307684,87.50171670951161,192.44074487734483,32.453189514066494,37.909071557562065,378.29725282051305,30.37120301418435,234.01338022471913,340.355962566845,78.53078557692301,53.10953180661579,61.91609704433497,10.377484705882353,118.81889854721555,83.43540307017545,30.54042684824902,475.0115510903428
2019-05-07,40.38585829268295,76.22391238738747,179.0248515306123,58.343861868686865,159.80098213457072,198.14386904176916,52.06727431421439,306.89405922330087,40.84304687499998,75.20369975247526,38.948416799999954,117.26120997624695,1176.59519346247,134.32221376146788,37.61796936274511,86.1828809963099,78.22160638820641,50.04764837545126,102.42159327731085,229.6078157635469,1172.4017600478467,195.0558122931442,77.02634025316452,19.68405114503818,10.363123107569692,244.42227610837463,33.776026328502404,42.718094158878486,143.05373427109973,202.25764156479232,66.59323562945372,137.63565299760197,83.7850769423559,170.66555470737916,77.016716751269,48.043152798053505,142.4215457364341,55.55457726218097,331.21150544041416,11.5348619047619,101.4745141463415,360.68517260787974,50.36504651162792,56.50629513381997,139.71353341523334,58.98851643518519,125.7269263345196,32.40202570093456,53.3308613138686,174.3080736162359,133.80099776785707,50.35716887159539,104.97743672456575,173.92893341523344,47.36302222222223,135.80623842239183,47.56503169642856,56.7730909774436,115.40183173803531,51.0396616641902,272.6751365728902,1923.273305148517,74.0512380597015,126.06151283950628,113.29366866359442,75.74295744680857,53.54492478260866,25.627725188916855,179.91357644110275,179.4853959134615,85.5050169191919,190.26349124087594,32.57875663265305,38.58102762557079,371.160835928144,29.94027887596901,238.23432709832144,325.21519174757265,77.87924640198514,52.888332160804076,60.66743611111113,10.237474505928866,118.51247595907931,82.74590070754716,30.40665845511483,465.37378477011526
2019-05-08,40.21290676328502,76.91503621495325,178.6573838461539,56.50501244725737,160.95903576309786,198.16798682926824,52.46125367088613,305.3043842105263,40.773314117647054,75.26427394540944,38.788103619047654,117.99867076167077,1177.6387788944735,135.08207060518723,37.597599,84.86295191570872,78.36444452554755,49.28330809352519,102.13162246575341,230.95416356783923,1173.7082104738154,195.54455470297026,77.32473139240503,19.66409116161618,10.371767614879655,246.07896723300976,34.09346892230576,42.708203414634134,143.3097071065989,201.951124,66.03280512195121,138.10645393794758,82.9898588528678,170.6650450381679,76.55657676767675,47.972353201970456,142.00827378378386,55.79906278538811,334.35374270556986,11.409488248847913,100.64120563063041,357.6675309236948,50.050086170212815,56.4517582733813,140.2654310679612,59.94282283653834,125.65851130742054,32.445343309002425,53.486543750000045,174.7013375227687,133.1294263157894,50.86970666666664,105.0400508515816,173.42420669975175,47.512696962025295,134.8711514066498,47.09839204545456,56.74585012345679,116.46802000000005,50.84240691176466,272.11478804071237,1923.6244644400774,72.86392784810126,125.98581225000007,113.19293476297973,72.73815245535727,53.66208246013661,25.336134739454124,179.88919926289915,179.51423259259246,85.23526513994912,189.71837142857134,32.498600510204106,38.49050332541568,365.1784538314179,29.92107001972382,239.1510561576356,326.0989472440945,78.32327869674182,52.542229873417746,61.58028680203044,10.161104216867482,117.52836952141043,83.29244609756103,30.3603065934066,466.50534317460307
2019-05-09,40.05165588235294,76.44023448275861,179.60094543147213,53.36171716937351,158.76297170263777,197.4020673417722,52.20328702290074,302.04220754257886,40.638213075060506,74.99583074999994,38.51197654320993,120.74172174840092,1163.6526782296644,134.23161678832116,37.44175313283209,83.58265392561975,77.87746750629728,48.24552163187855,103.61774408602147,227.08112608695677,1159.1456674185463,193.68713836633668,77.30467211055274,19.143627777777798,10.203303904555296,243.26314563106803,33.582486240786196,42.5702742647059,142.4848827763497,200.17249039408875,65.77202853598011,134.5156050847457,80.57278728179548,169.4699630379746,75.61952290076331,47.41243325242721,141.19612193211483,55.160834426229556,336.31874253164546,11.194961204819277,99.44173069544362,351.95794310344843,47.042248657187976,56.247597530864184,138.40393901234572,56.66554660000006,124.69489865125243,32.28774896551722,53.2973768472906,169.55750531914885,130.0616090487239,50.19885350000001,104.35743140096615,171.5125200992555,47.169716962025284,134.50450306905375,46.31892961275628,56.25136408977559,115.42920410256413,50.01216447761193,267.5179164524421,1895.9361377510043,73.46330776942355,125.87848253164552,111.87079427312776,72.0422340101523,52.79503134657839,25.200476426798975,178.28419571788416,175.91477464114843,83.16564936386767,188.27851315315326,31.94277397959184,37.45517936117939,360.5827906581737,29.56561567010309,238.3707933002481,324.32762872928157,77.5938640703518,52.44577379134869,61.28908220551377,10.098870609981534,116.43010687022904,82.36162434367539,30.278560044150094,461.06501155015195
2019-05-10,39.21078406862741,75.9311756321839,180.89920826873393,52.69544855072467,159.33212283653833,198.8438194444447,51.989260606060625,301.4615945945945,40.382251566265104,74.25776009975068,38.421403061224524,120.87279164619167,1160.1692168292684,133.10409979797973,37.165904773869336,84.75155101626014,77.6342196969697,47.76406859813084,102.8555511299435,225.14241546134673,1156.2783848101265,192.71270527638208,78.48837803030307,19.021071679197995,10.316023408239696,244.820882396088,33.563945161290334,42.72777880299255,143.1758590551182,200.4627055137845,65.15885560975607,134.10148411910654,82.74340767326736,169.7859005076143,75.69476717557255,47.770669326683304,142.1666719895289,54.87201495327107,338.413662755102,11.197194004796183,100.76361542056082,351.44887748344394,46.03282485436897,56.60438960396042,137.8615413533836,55.09371939953811,125.77854745762708,32.16331745283019,53.11550820895516,167.90646495575217,129.7633023094687,50.88384030226696,104.97470539215686,170.7904105793452,47.48209821882951,129.93005074999996,46.71658212560388,55.94476234413957,115.47690507614212,49.205968905109486,265.68785984654716,1881.3781203883486,74.34310101522843,126.7461022443892,111.83396650717708,71.78707730673314,52.78561363636362,25.458501767676772,177.36237435897436,174.85420968522996,83.18797157360407,187.3203424408016,31.898381377551065,37.49884084158413,358.88425237068975,29.523612681912674,239.4217592233011,314.7017528350515,76.85292487684725,52.84941696202531,61.30679376558601,9.991687903225804,117.33057588832487,83.21850586797053,30.415571212121222,459.53656130030987
2019-05-13,38.17628625592415,75.68478805620605,182.18012977099258,51.30309031476998,157.32211540130157,198.63004752941163,51.20780927318293,291.37707434052754,40.413408371040695,72.01047214285708,36.836091064638815,120.64730831353926,1135.4309590499997,131.34444889779567,36.144554501216525,83.74927909270215,77.16870696055682,45.72891335616438,102.93371600000003,224.51644838709686,1131.1741802439024,190.03666405867958,79.3121408163265,18.297790298507458,10.136681782945736,241.67511985981315,32.33905890736345,42.45731172248797,143.2573851948052,195.33503767772493,63.825702702702685,132.03466191588774,81.56476885644774,166.66495668316838,75.35541421319793,47.90980286396182,142.7062144670051,53.70933163972286,335.50621620947624,10.674813824884795,99.88010115740738,340.77482124060157,45.040791986062715,56.87553062200957,137.1628343283583,54.0386098623853,123.93741868852459,32.026071990740725,52.33870579710145,161.05787966386563,125.37593768421061,50.593745614035036,105.81408767772508,168.06881271820444,46.731219543147155,127.19123787878792,46.533973210161676,54.578952631578936,114.31534654731458,46.85688748353105,260.71288505154627,1831.3514315704097,73.69608705583765,127.04764937027706,109.67157225806449,69.87547855361595,51.48507133891211,25.314235786802055,172.1588664215685,173.7019782710279,81.9511528678305,183.0204464052288,31.16079897959182,36.78906284403669,346.71506785714325,28.46321597845603,238.60145081967227,303.2533382428941,76.66511215880891,53.77835888324876,61.23496035353536,9.920188014981282,116.12010570719609,82.28824009433967,30.448184329896897,443.99348725212434
2019-05-14,39.181629927007286,76.27109884259261,183.91349742930586,51.281503694581296,160.58885902777777,199.006174009901,51.58244999999997,301.3371236907732,40.706555395683445,70.94273122065727,37.141291355599215,121.61737921478067,1135.2288824691343,133.58391707317065,36.821301980198,85.81501720430104,77.70123316953315,46.28534093457941,104.93137070422539,228.67530050251264,1130.7255748166258,191.64079530864208,81.46242712264154,18.463101732673266,10.215490748898663,246.22979976525818,32.40877819548871,43.10637437810949,144.53909126984124,196.96657658536571,65.02589014778327,133.62049454094281,82.81978369829685,168.49235137844593,76.36425822784818,48.91372300884955,145.4314505076142,53.62856840958609,338.9660173027992,10.916866055045865,100.40567716894978,343.03075157894773,45.255761714285654,56.85335965770172,137.2667689655173,54.61404299287408,124.94557530647977,32.24156489104117,52.57994598540148,161.7589562171629,127.63671587677732,51.5881632911393,106.19508484107578,168.82514497487432,47.6681845177665,129.61358097686372,46.639734900990106,55.28780666666666,115.18109821882958,47.00815877318121,267.55123136246783,1842.1267164772719,73.59020515463918,127.90580251256286,110.95374940334118,69.85246930946292,52.145753987730124,25.322438071066,173.1488669999999,175.57011630170322,82.99969765625002,181.6821241373239,31.54675633074935,37.05475829268294,347.8063945590993,28.699389620758478,238.0082327710844,305.32932810810803,78.70374044665014,53.7867366161616,62.51813484848486,10.148370072992714,117.17493591022445,83.47311560975604,31.08875020576133,448.60785111821076
2019-05-15,38.927400492610865,76.09631431980904,182.72626439790582,51.036552709359576,162.2114240740741,199.14302014925383,51.7550862842892,305.5073161125321,41.110288598574805,70.80656057007123,37.705072839506194,121.82804697674415,1159.479434498835,133.90275485961106,36.93969721518988,86.37012159827205,77.59369296482404,46.09474638783265,104.36578637770897,230.7241614609571,1153.7889045023696,191.95265560975614,82.21042258883256,18.665670024570012,10.320735099337709,249.46271525423722,32.14272613065328,42.53662635467983,144.06422526315777,196.24258605200941,65.34906140350874,134.00550274314213,82.86122588832488,168.96338629441624,76.45058813131305,49.208149135802444,146.22237840616972,52.711331542056016,333.7261582901558,10.820317330210763,100.09504318181821,343.93613263157914,45.37954659793818,56.506827560975616,136.91933283950627,53.91592090261281,125.52412155339807,32.29582287104618,52.52247164556963,160.07259176470583,127.26430261904768,51.811066666666655,106.48466029776674,169.3106914841849,47.11795547073791,131.18712335025378,46.03495112107616,55.00383809523813,115.279503307888,47.39727,263.8878454545453,1856.2755017786562,74.24958239795919,129.24095225000008,110.05939841269843,69.97254060913707,52.81054349775788,25.20800279898213,171.1811310776943,174.63471143552312,82.49098491048599,184.79107289719633,31.882758224543085,37.2624294117647,351.61237134268526,28.3182475708502,236.17115060532703,303.87453619302954,78.66302270531406,53.83955656565664,62.00849646464648,10.279593486590063,117.59896151898742,84.01173525000006,31.14515056433409,444.34335819935694
2019-05-16,39.818855637254934,76.49434900990099,182.90827622739016,52.383254094292866,164.87537307692304,199.95177178841323,52.66755757575757,298.8399136792452,41.68143096330271,71.21750379464287,38.44204662698407,120.86919977324264,1186.8495279518077,135.774133481153,37.37476111111115,83.49810532859676,79.37657758186394,45.82013618538321,104.9546434640523,231.35404646464633,1180.9928985330068,193.64928894117656,82.82217506361324,18.96417639593908,10.385634070796472,253.71161026894856,32.48649629629631,43.01951679197992,145.64639973544973,199.09512290640373,66.23850929648233,135.49738391959812,84.79743689567425,171.0218872773536,76.926449113924,49.43149538834949,147.59150714285718,52.677893071593545,338.0743335917313,10.766443400447415,102.21397986230635,349.14203904958686,45.66134331450102,57.501576682692274,138.5163709046454,53.88934042553192,128.51823170731709,32.56546119402983,52.769527764127716,161.7986913333335,127.652931980907,52.5175329081633,108.11975975609766,171.12563700980382,47.86440407124678,132.6285862244897,46.17110303738319,55.5884040712468,117.10916070528968,47.67155489296636,267.027037922078,1903.388029867674,75.98807182741112,130.35240025125628,111.57256462264137,69.96567837150128,55.4301657377049,25.17633341772155,175.79029035532992,172.79311303258137,83.03057777777781,187.26402140221404,32.592012244897944,37.40891521197006,360.25033539094613,28.68600306122451,238.72754552058086,309.90522173913047,80.14332280701758,54.02157676767678,62.806236363636366,10.164696114519426,119.46327544757038,84.8183995,31.693071396396427,447.87299292307654
2019-05-17,39.43126683417082,76.03784444444443,184.0383568421055,52.258695024875664,164.49175976190472,199.57592506203457,52.590012151898804,290.8659236009731,41.59593285024156,71.08456400000001,37.807890721649514,120.57611911764702,1176.7805543062207,135.28938858921168,37.03289950124687,81.76633241650292,78.67812661691545,43.461653228120504,106.14274949832777,230.2536210000002,1170.4773081585083,193.16569072398178,82.63760716112542,18.99499191919192,10.364575321888443,252.94319877450965,32.00561761786601,43.571090000000005,145.6131380208335,197.96478495145624,66.69016658536583,134.8539541666667,84.53544663341646,170.47413257575758,76.69877738693468,49.359410679611656,147.92971432225056,52.86557981651376,339.07354573643397,10.410443537414949,101.22570092165903,356.1160723492725,45.1484065666042,58.149496585365874,138.2588019950125,52.897208845208766,128.77604615384632,32.649899506172865,52.55807728395059,159.27591309686224,124.2153884792627,52.282400508905894,107.66132044334971,170.38835454545458,47.60115175000001,131.84387430025444,45.81198971962622,55.15223567839198,116.21212766497462,47.18396727828751,263.8370395348837,1891.828630550285,75.73425406091371,130.33421356783924,111.08313485193617,68.1466870886076,56.39606172839506,24.44864648241207,172.39443024390255,169.57644032634036,81.77788469387758,185.95008379888284,32.50242538461535,37.10947218225421,356.8904821721313,28.46096494023902,240.95769757281576,306.71371961852856,79.4840295843521,53.66423324999998,62.16007964376591,10.062807100591714,119.17599898989893,85.01491410891082,31.827477041942547,443.5736065830721
2019-05-20,38.913068536585385,75.93149951923087,185.53861713555,51.968597487437194,163.78637972350234,198.8531009950248,52.23583078880406,276.04493019693655,41.50707019704436,71.7904475294117,37.337520964360564,120.89793598014873,1146.6783584541056,133.8363345898004,36.654020300751824,77.4199389632107,78.78533421052637,40.642281953867034,106.96016890243898,230.26461845386532,1140.4298267676768,191.690460948081,82.42482770780855,18.9653147869674,10.25562088607595,252.93389131513658,30.871936757990863,42.799120343137275,145.6204844559586,196.8618936117938,65.9080185,134.82889289215683,82.68205939086297,168.93838877805487,75.70948610421834,48.909979318734756,148.1765984771572,53.12115414746552,341.6486055696201,10.26423568181815,101.42056151960786,352.6681012875538,43.891875716694756,59.25131072961369,138.27022939698492,53.18608210784308,126.73050127504555,31.824429787234056,52.346534074074114,152.6823263502454,122.2583542056075,52.53397651515147,107.6109817955113,168.96625197044338,47.64785427135676,128.35986838046273,45.62883603818619,54.33341129807688,115.87543384615392,45.90864188144324,263.4398197402599,1857.1941501908414,79.08938453389837,130.01058532338322,111.30182129629611,67.67463822784806,55.99316071428579,24.1356532687651,168.62393071065975,166.59003325415682,81.99386225000006,183.02443333333326,32.21695077319591,36.82912403846156,349.2598759574467,28.387705010020035,244.91095647058833,302.0992678571428,80.01174536340855,54.006725888324915,62.35841999999998,9.906253984063742,119.68856165413528,83.21241246943765,32.31398310679613,436.800191530945
2019-05-21,39.54020000000002,76.26586748768472,186.72139652406412,53.27644747474744,163.72772843601902,199.75695414746562,52.893269674185426,275.73940351288076,41.64932010050255,72.3293458077709,37.479138696537674,121.54188712871273,1153.4737410052917,134.14301165501166,36.69684050632912,78.151124778761,79.39608168316828,40.481185753052934,107.06799906249998,232.96142786069635,1148.08220690537,190.61718252427175,80.65979318181816,19.420858186398014,10.216191571753967,255.1463778048777,31.435826799007444,43.035002005012544,146.2971515384616,198.6117163771711,66.45833960396041,136.5226547263683,82.61154700000002,169.61350000000024,76.31940503778328,48.5916618811881,147.44236932989685,53.40444181818187,341.8023230569949,10.327492705882351,100.980799751861,357.2507173151748,44.43705798479085,59.305013526570036,138.7605982587064,53.43244950495042,127.0795555339806,32.01865576470591,52.55303759398501,154.7203756957329,124.2963148325359,52.4240524173028,106.73258115577885,169.51305373134332,48.12700916030539,128.94834897435896,46.066346499999966,54.89873206106873,117.00491781170493,46.61410443425078,266.00922428198436,1859.8502740899353,77.61160940594061,129.2478967171718,111.6131536643026,68.7768317010309,56.423449999999995,24.382848095238074,168.68850767263424,166.943183173077,83.0674632911392,184.84560387755087,32.76600652741516,36.985195238095216,354.30258359201764,28.633024103585644,249.33614553990606,310.88200323450116,81.10475215189877,54.184896446700506,63.54517974683544,9.896661842105264,120.1215643589745,83.30871308641979,32.41691171366592,441.69284163265314
2019-05-22,38.44053144963144,75.7188801452786,185.83060837837837,52.21098499999993,164.72878822115385,199.45544710327457,53.06607664974622,270.8742298076922,41.79383861386142,77.99126274834438,38.65247499999998,120.90979754299757,1158.4706495798312,133.89409906103288,36.33120328282829,69.5237793814433,80.36211452784511,39.184197054886184,107.00574678571421,233.2338803108809,1153.7002734908133,189.6718770089288,81.05461903553308,19.13324,10.055678401727864,257.1643552825553,30.1506926540284,43.227040149625914,147.44348095238084,196.36238712871287,66.23860985576923,136.40041815920392,80.84445037593984,169.7781702770781,76.28354199999998,49.28844523809523,147.78807547683925,53.29667243902437,340.96230895140667,10.122473230088508,101.96811156626515,354.37946095890345,44.07823835341369,59.145473154362385,138.2628563131314,52.932920050125325,127.45364532520324,31.851738024691354,52.67645340050376,152.7356167300381,124.55804817518246,52.46042000000001,106.68406293532341,170.0198657701712,47.980625634517736,128.3031694300518,46.14247936117932,54.20764225000002,117.15761526717554,45.91373898809522,271.25713299232746,1860.9472023706903,76.50533285024152,130.02921903553303,111.0351338129496,68.10545123966948,55.97559781181621,24.09730220588236,163.1776252475248,169.51135073170724,82.06854020618555,185.5064445134574,32.04485064267352,36.102620518867916,360.85810449897764,28.506318025751035,249.75147055961085,311.13941249999993,80.66255499999995,54.02500484693874,63.129860152284294,9.954835306553905,120.0020663265307,83.05646616915415,32.2845830396476,438.6466798449612
2019-05-23,37.161332524271835,73.69160255319153,186.23494908136482,50.26190296296297,162.17935116279077,198.64232828282832,50.90464235588974,261.92393538083536,41.81366650366743,78.77611946169772,37.34112633517494,117.4640154216869,1140.637562972293,132.66949610983983,35.9053045685279,67.23198827258324,80.76471625000003,38.39506845637585,107.22018224852069,229.76598709677413,1136.4104449131519,190.34650147058818,81.21519255583127,19.13333576017132,9.795971825396837,252.42903430656915,29.608020094562693,42.79546020151133,146.41451387434566,191.13170847457633,67.01973214285707,131.83065686274512,76.3948392251816,165.92369367088602,75.60103417721517,49.73978560975606,146.26399198966405,52.81971223529415,338.46447569620244,9.88978611713665,101.37819592326123,348.11636078767117,43.77032504708097,58.84709830917868,138.530336185819,52.30794135514012,125.76401390845076,31.417021904761896,51.73823044554455,146.90536543859668,122.25852917647063,51.80002208121827,106.35984619164617,171.8705485365853,46.96789750000006,124.63982046035805,45.37753895216397,53.91419597989947,116.90287569620249,44.853856884561935,268.2173341025642,1820.719559251969,76.15562393364917,130.19127550000002,108.28033942992866,66.57831815920399,54.39739392624723,23.579022613065334,159.69566782178214,165.82442783018885,80.88023037974679,181.56312930056703,31.57306198979589,34.84802224880381,351.7549936507931,27.798461904761925,245.9324397590361,313.02175286458333,81.01466485148515,54.24066997455465,60.05832335766421,9.627909736308311,118.53955689223052,82.43488550368555,32.15573630573248,431.8227438040344
2019-05-24,37.11509349397593,73.92786101694915,187.1408712401054,50.20773350125948,162.46806333333322,198.1365909090909,51.243166165413555,260.6093354460092,42.04976732186731,80.68661686746994,37.46509023904381,118.28109752475257,1145.8556994565226,132.70733075170844,36.10494045801526,67.13044515539302,81.48305420792072,38.83820335195528,106.71940068728527,227.9733583959898,1141.6127337730873,192.3500374083131,81.61923994845363,20.043234731934742,9.856439911308193,251.66789031477,29.3039754854369,42.806386683416996,147.52949591280662,192.49429158415836,66.91891861042184,132.37420513447444,75.98708589108914,167.22542431077696,76.80814517766495,49.70224324324326,147.37671171874993,52.995888836104555,338.6524023498696,10.074035629453686,102.56400728155327,356.40362892057055,44.6404570824524,59.05831871921189,139.00861474201488,53.46863602015112,126.64859554263569,31.20034340527579,51.545918656716424,146.57018810408923,122.894671990172,52.54986768447838,106.8949930174564,172.27380831234254,47.66293647959183,125.04359744245532,45.971540897755574,54.182841147132166,117.0073359493671,44.98871386748843,273.735057329843,1827.2988108571458,76.18918730569946,129.68242807017543,109.57308538812778,66.93425314136125,54.38650788288286,23.674284788029873,159.92553188775528,166.0486326683292,81.02137460732992,182.04813941176474,31.9721005128205,35.06324962962964,355.68323569892533,28.055706262626277,247.2655133333334,312.24447066246057,80.30183234567905,54.49438900255739,59.57900470297035,9.536867169811318,118.92521772151896,82.48162953995163,32.26767229166674,436.00891501706485
