,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
220,0.6525838047787558,-0.7109094336767624,0.2189946519474281,-0.5746523757247246,-0.7094309557704481,-0.21543746399165667,0.639681262714334,0.8723717267099257,-0.6374374330473045,0.825985514807517,0.06043477879964945,0.7025019314875223,0.4664609660253947,0.4709062789899184,0.310116053847775,0.6473775733397326,-0.448803791888318,-0.2836304058049502,0.7275995738533444,0.4636042662059871,0.07559916086123834
240,-0.28695449555068464,-0.6849357376358985,0.6596667240958068,0.8281537201335448,0.6579823388165107,-0.693744234797353,0.8657820601507566,0.9399449064026314,0.9718598529357692,0.16403219107458408,0.614642917784976,0.3433217328579,0.5232402680842233,0.76380780571198,0.8645281053824195,0.773671982785078,-0.49119368819125,0.9356165754312632,0.9192817692387448,0.8046430555382287,0.11091986749237064
260,-0.2001655830869688,0.33380229091569485,0.7424131856918132,0.7180500915093867,0.943635834731418,0.4997927758805762,0.9227415616158748,0.9690668495275112,-0.34019614537415305,0.63972008682151,0.08541583974274215,0.4434536895398877,0.8761868824531253,0.6246236696036416,0.6779522276367353,0.4298006291363129,-0.6074143672628879,0.8582106436478341,0.9724340020804516,0.7230100641309931,0.6058292611662942
280,0.2982677181658911,-0.8062879817314679,-0.5937518870956601,-0.6486833316210601,-0.1187763741499882,-0.862698869747027,0.8965569752895011,0.9623845511619356,-0.559298672518366,-0.053300025575789466,0.028672958544991363,0.5292596323276967,0.2809804289546293,-0.3128570649972847,0.7357711751559326,0.3873913968503148,0.1846767091346756,0.9400313780700544,0.9054392705751656,0.5033645446784937,0.6585698944341108
300,0.8081047853360733,-0.8495952627329141,0.8173230550581208,-0.6865608155161879,-0.22672546294462154,-0.17367473153916482,0.976129623462448,0.8903156606952901,0.5143443977654304,-0.3055475592673984,0.15088689149037784,0.5910169582315608,0.6736261512473513,0.5932904362709995,0.7269757901582082,0.9558266123507896,-0.7064652415549086,0.971223593138558,0.8526042065698244,0.7743075197492302,0.7561342534415271
320,0.6505741591861028,-0.7158776208015502,0.6751437476527254,0.6918099061548032,0.2786586925006555,-0.6498319160303815,0.7925326429048483,0.7758670609736421,0.8483977197033086,0.5380146714098692,0.3985187935649481,0.17212056732232806,0.8909373879902657,0.7564283915004512,0.9109946325419068,-0.6358907610244576,0.4015627704300314,0.954738263600505,0.2519236696588979,0.6829345185028759,0.7992909551887847
340,0.7818643758576443,0.18305910855947455,0.93577032828686,0.7269706509415585,0.9338792045214512,0.15737536653739082,0.9141289485625128,0.34403643150150875,0.9690750281256026,0.7568151153521331,0.7025164262652073,-0.04932034579797755,0.8434870335654348,0.4690586792795437,0.7936916513724946,0.6755547596611999,-0.6436778560331194,-0.5869890856582869,0.7301180162005321,-0.05042451679559129,-0.4370073942036396
360,-0.5432410006250659,0.19512693936621944,0.9102013652154509,0.5971323550084016,0.7345808260677453,-0.5808621749729538,0.9132617215449128,0.9665553371550988,0.8613053437406585,0.8267967319810566,0.10592405991825476,0.7718767052372704,0.8976217783133942,0.7297053720812374,0.795653483501122,-0.6398408076080613,0.6446214358090882,0.8229150592380169,0.9930985115739499,0.6704333637684674,0.7987442042767827
380,0.04979806744102485,0.3344894904701082,0.4192479675020665,0.6152086761891667,0.3334656542413417,0.6446255599374381,0.9439914432399832,0.9458518882682198,0.9794981674546458,0.5980114769653575,0.4445740871191499,0.15461788721278322,0.6781382908483893,0.3961091939861928,0.06783205449687157,0.043707667471718684,0.4590938353399879,0.6687407062092676,0.9107299417122392,0.8235425769450657,0.578285289099738
400,0.6147561836195993,-0.05927448838126805,0.9193239873065526,0.92934674759524,0.2301981929995807,0.8665763485859401,0.8834845361587859,0.9853408252323694,0.9844062776547586,0.20460745920531567,0.8624021994220566,0.9359078986992112,0.8995317381057004,0.8585498391745949,0.7717691595618741,-0.7373185294663657,0.8745955810897342,0.7377493988703978,0.8043486711962679,0.22310868143184512,0.02515478653344377
420,-0.3857212435751349,0.7110099556291849,0.6569137274760516,-0.484383617403889,-0.8224611173048275,0.18088237885905886,0.6305742613063169,0.9099968103862588,0.8968639548705845,-0.4336508270640517,0.3015033644803186,0.466533328618113,0.22191373897855488,0.07244436301400725,-0.7189329214820489,-0.4031943361689307,0.3912792984159477,-0.10030065373496906,0.7675924171433287,0.23136075747077856,-0.1433112144135675
440,0.9091748586781432,0.6627364896621146,0.9404472847478528,-0.008931753761868146,0.8923787160870686,-0.4790223313460262,0.9067949061787676,0.8820591039506045,0.8639326512937698,0.9056962031924451,0.01959144578346643,0.7314418740403464,0.6788917150838251,-0.4812589847579871,0.8832075544861415,0.81708442362908,-0.10604957414519556,0.9051888820485132,0.6520273695507051,0.20757102425392127,0.3578024689229753
460,0.8679281179017941,-0.2756355225219168,0.6809422941253929,-0.10172496613059287,0.5773472758281489,-0.10023599256858512,0.9185148774166628,0.8625181322371841,0.9579572506626842,0.12188454483654737,0.031695162408229206,0.7984796246654376,0.8366579296098859,0.7866123437651487,0.8905625318457624,0.9644911494171472,0.9759794131340452,0.7573169269506441,0.9265804039430816,0.8747267786452544,0.8366147299450148
480,0.8937151584366422,0.13766571265927918,0.9190459464583188,0.03933570462252813,-0.6047035557113403,-0.4748066489674233,0.9400719443167276,0.9915108075009244,0.34843661202466,0.6558897840732945,0.5216583188185031,0.10803044930446293,0.726301803583122,0.8027570396290313,-0.5027740756045946,-0.36327446845581657,-0.8730893715414585,0.6775721614564781,0.9332978982087976,0.2551308362688048,-0.3976913904045821
500,0.4601889892077434,-0.5057984958035541,0.6605601542684556,-0.6960932911136607,-0.7166605553543016,0.23986798682144256,0.4221506445968611,0.8953213286229212,-0.2612704266579223,0.6802246607874306,-0.10980815260659413,-0.7262659679640415,0.30818625725673304,-0.5459289991131718,0.4157289683496677,0.7268640639590991,-0.6769625845604604,-0.12398378379168473,-0.12498439196978102,0.3066858400091935,0.5381256052592409
520,0.8239660658776661,-0.7091933175013583,0.8527451518176851,0.9448492144236896,0.5042344365042896,0.4442933193128735,0.9135723527736712,0.9379340644909209,0.9458557981907896,0.9186429313146872,-0.04432410945972117,0.9205563882456592,0.9525425202717764,0.8405670681960609,0.9343862196357132,0.5329797005768319,-0.5316008100463527,0.9033948264237908,0.9417959986228579,0.5982353186024493,0.04029467952563801
540,0.8172894189652873,-0.3284385987234867,0.8238259724133601,0.8933437919172513,0.5592771181257095,-0.4417526641843109,0.8074619531049775,0.9371085294276312,0.9789839112530734,0.7172680917951831,0.8522713721174341,0.7340703460143071,0.9059940879211604,0.7632363090542599,0.8631337495967987,-0.5118983132993106,-0.3712831175505685,0.9324363538110294,0.9736086006357526,0.7690633878499806,0.8517528281612072
560,0.4096890532608701,-0.02690462867472789,0.12762311639970214,-0.25027685386223997,0.9642736066037036,0.5884935100834991,0.9669323839484784,0.89000556077675,0.9490758937463266,0.7357044218691741,0.724357529371192,0.8644907590746279,0.6889365219004939,0.1197369575026172,0.7751539657634673,0.4047561201927589,-0.3613459687816648,0.9316832926266664,0.9874591889485378,0.6239905982526299,0.7561257930373586
580,0.7218160680536788,-0.5519958426506459,-0.2274288268583723,-0.6904330364591166,-0.31415415288853804,-0.4848007979270312,0.95096435369527,0.9760701578533552,0.9457714270674398,0.14459493413918725,-0.28607951862679304,0.39850799011662186,0.8154944533769684,0.4699885031584825,0.5852625956896407,0.7977566485860762,-0.7254982584273442,0.2761999037966482,0.8565826456590617,0.4447775141646872,-0.4245555503582433
600,0.8390160184781235,-0.6386862966731315,0.4168879492737652,0.6993772783388925,0.5229134707723085,-0.491174202820948,0.8413071071275489,0.9110212710361596,0.7838329367877181,0.8538331192200088,-0.00991425013929546,0.5839072647547621,0.8083768951880151,0.6323576559065056,0.8963100378080203,0.791559350667125,-0.7211581948915395,0.08474718636904342,0.4205464220489562,0.4973907170766698,0.5091435576611286
620,0.744733209485001,0.2834685844506282,0.9173725571233976,-0.08147498074235644,0.8644454426815217,0.4839184865604028,0.9180134390529464,0.9689866232680836,0.8659902245130242,0.914779201527402,-0.12967974187506284,0.4873280555269389,0.5043569477982636,0.765239884074052,0.9128651595336786,0.8583647217766859,-0.06282546208960074,0.9333626004674906,0.19249723685510609,0.6031773313298033,0.7953803601468185
640,-0.05001189943256715,-0.7153670090405247,0.7685833505028877,0.2272713436454653,0.7386887998294771,-0.4055477287927132,0.7921596291880258,0.8211457587052954,0.9190822871719672,0.5730918295226156,0.20926846745947475,0.7973320834880356,0.6295692597425891,0.3990225215952512,0.7486725315922029,0.8439487994882907,0.7999678195622367,0.958258327111856,0.09980287965229216,0.54669249999635,-0.13069040137846805
660,0.1096089562406164,-0.6968469372598183,0.8114030877984321,0.4547593764308568,0.4678758137021316,-0.7669979972803703,0.8358786652799983,0.8975907337447191,0.9864518850232484,0.5841096363320725,0.8858667975617979,0.9016152744854644,0.9554278375942276,-0.19683969792183845,0.81842470428543,-0.7215525184405883,-0.5291696792019214,0.7017628631632514,0.9396748131194546,0.8753722524917597,0.6888152468474448
680,0.8983664075680492,-0.3302913092434675,-0.3608619097330832,-0.9873962853040672,0.20539319780691487,0.3220345372505102,-0.6973844373351827,0.9797261703091338,0.5437343700002495,-0.8718565793767695,0.4445477800873263,-0.432516472537885,0.4173483987491587,-0.4963424135395698,0.6358853609322805,0.06262394934990145,0.7344868043015633,0.7335050833471153,0.9555340331040362,0.6215857075273986,-0.6077810908145986
700,0.6085304686502411,-0.09071247422824387,0.9425332671311568,0.8423301701073607,0.8522249965390383,-0.5292995963358541,0.28156558098230555,0.8979857501938554,-0.09903280488317953,-0.6183938447614661,0.1886766792978293,0.6589144811983307,-0.08526336199390566,0.7853975260704553,0.8357494168500937,0.7426177902214334,-0.6679900461796904,0.3721678472866208,0.8211013754019655,0.8403221038860782,0.9384212970092526
720,0.12264087576779673,-0.05240828779423511,0.14370315214512105,0.5681055186821553,-0.3436234339583448,-0.12892421969595624,0.692313408128434,0.9591938664615918,0.8375156410197461,-0.4453885254272159,0.5287044694146109,0.6311616909568111,0.21654568040010924,-0.5554093292042181,0.8234294441429274,0.8109302301772829,-0.3061187249038351,0.6084837145959183,0.8932516228162176,0.42727316108245256,-0.41670758833091975
740,0.8773221133116694,0.7131157651793902,0.9668332713783424,0.6898966981642473,0.8077404594772662,0.26869374732526513,0.86760967971303,0.9341361990531588,0.9627687218444584,0.8174861856196619,0.15952577957973435,0.8558596516283923,-0.08951572154215734,0.7330749339992181,0.8710618928568524,-0.6999547233712454,0.6765858467784694,-0.6826721162731669,0.9703660301004317,0.5838690779091323,0.7338637115215143
760,-0.8944093457088873,-0.8157250402341427,0.6340360745440305,-0.6514270868553262,0.7317819805143826,0.4357802016185764,0.9222205486004836,0.7362078880789528,0.8666332190662265,0.9124115966891766,0.485489511330069,0.7890642560119423,-0.5335136503278799,0.7111209288658749,0.48305087910836497,0.7755255132339736,0.8744235055472953,0.7021102242690047,-0.7799112143846967,0.7427088850094032,-0.2490587933598894
780,0.4977553365851147,0.016023479192457474,0.8847394630258277,0.3978915526497653,-0.031937253548884666,-0.5115268017036818,-0.5408251550969381,0.8184531737838702,-0.3425052486581712,0.8647348043469439,0.20675340263435185,0.8699104234809385,0.8847349192136249,0.597437438476533,0.9089793392285148,0.8129532333902946,-0.2069832015235652,0.690697497464895,0.9361480635696801,0.50160252647264,0.7780866876066695
800,-0.6051342855213301,-0.14942266952955166,0.6713995207011554,-0.7163755707549763,-0.35849184124760564,-0.25027728732621224,0.6012492901324841,0.9638705952814656,0.899948764992737,0.7415673356660121,0.351066005926962,0.6001721851980251,0.7018573913422496,0.3908656168181779,0.6659842532255225,0.7367232461090967,-0.12160141709823308,-0.4239270013714374,0.5410774398743394,0.5138968146916854,0.6871472157184749
820,-0.184834587408242,0.559862365688068,0.8214809712275846,0.6257839985908049,0.9670702405177692,-0.2652114886589917,0.9026110457887097,0.8885092888561553,0.9598598125594544,0.13528974181684827,0.8137177189513576,0.7374072438234226,0.7979885244213075,0.7634103455256802,-0.02953447494275865,-0.8433248286180672,0.5034588508809663,0.8735605544284979,0.9840072950045949,0.4508178847898255,0.9441156429890823
840,0.8185179185771085,-0.15409487151713808,0.9412915042307084,0.20898877676256394,0.9768305095232862,0.0973950663633377,0.9556116725729796,0.98475821673971,0.9650670083206598,0.4485282796912008,0.2775992931572695,0.8651969219550734,0.23979327312944965,0.9324121734517704,0.9055665058433618,-0.41624085825403706,0.9331105366174614,0.8684362253157171,0.9914733446329812,0.6272105924828394,0.7553944095324776
860,0.6614505502089307,0.21196820547988965,0.9160684511327429,0.6008173374040056,0.8706605016731203,0.7520323029072941,0.9416960573222624,0.9616108282488636,0.9406015389998804,0.6832388492465237,-0.5256234756115965,0.8821263023856218,-0.3753528242051693,0.5706302623180713,0.9121434527679864,0.2781429058935949,0.5934037646322461,-0.1560993643400399,0.7650884477107419,0.9407352827876038,0.2496473900960121
880,0.8844931161595251,0.875711474370057,0.7339616087670949,0.8193496020797557,-0.6069771161109788,0.5350152708827327,0.9014615159985891,0.9876785696926949,0.9566830120457528,0.02807561476198581,0.8702979002538622,0.4593730079024682,0.3885570184313459,0.3919827911165956,0.7836028841094781,-0.3691277078452265,-0.9008937868579312,0.3708813728257272,0.9243336579883544,0.9278266492917926,0.6641814543434125
900,0.9108408174185972,-0.26044277608214944,0.9435793108076452,0.6007599842618317,0.8968038987450008,0.8905925346393878,0.95690770482396,0.9204596029731692,0.7940728030990002,0.8641858701924117,0.9138094499519068,0.959208222689102,0.22241475770493732,0.7332616179033724,-0.5051098546112548,0.054796128089182924,0.9008971251517784,0.2111405304000146,0.8908268816779554,-0.01947028087684084,0.6475150583868643
920,-0.6269791509027023,-0.13192472924825613,0.8715579740738445,0.1658952526575249,-0.5675002350597378,0.7984552413634389,0.9253655324833792,-0.3770383506940603,-0.3679987689972081,0.3464501373205062,0.6042120832815358,-0.07056967475121995,0.02340334472092144,0.8079427114399796,0.8302382953604012,0.5657531574081957,-0.0846440508339415,0.3727302761275949,0.8595039174348843,0.7702556088068171,-0.27857824324517866
940,0.6547049915186153,-0.1356973082128678,0.4732856878309682,0.6064386800429844,0.31316499397536984,0.6016025820695762,0.9522355779661372,0.9810339466900242,-0.44163544000549,0.2525972638927901,0.09716447976615247,0.9001659425656676,-0.5395483226738599,0.7337401399388919,0.6644467418041841,0.6985837117730527,-0.4945240635464625,-0.5247609846740998,0.8182280731054449,0.8857791379473171,0.27048300874608683
960,0.4718390148365967,0.3612177683854729,-0.11889416037623593,0.6672123230402032,0.9405320627659296,0.8473610270737287,0.8348138511087564,0.9092253557955012,0.932743376613164,0.3208202298253464,0.8638479235459792,0.9388599752825852,-0.3295681778956377,0.8060725881684742,0.6380689138636215,0.6680132230141312,-0.3901289388613654,0.747015533099705,0.5030995737688466,0.396052707185451,0.8370207787762178
980,0.8048880731266556,0.81058577811899,0.024821677988784152,0.010842797048421213,0.9511718646608552,0.7080526430287483,0.958764036162836,0.9817705330451479,0.9117256088318708,0.18227951133692727,0.7889859252520804,0.8756178914353048,-0.10354421584038033,0.8400621052840712,0.8944078776480647,-0.7747544205940945,0.37126188596795984,0.5915016959322463,0.8411341289133475,0.9376120980241196,0.8162361220488441
1000,0.3997146875761908,0.28875084937592893,-0.3556069262648605,0.8878144128271529,-0.2828278092730113,0.17603238358135076,0.8570255515849168,0.9321874423892796,-0.29455750710975,0.4978774711056567,0.9160783984790634,-0.2802195879571862,-0.4273947912003952,-0.3797019712416076,0.8281269563336483,-0.3128948757005712,-0.5999192201517359,0.8139323698209918,0.9761148549435446,0.7739120199903281,-0.4379780764574879
1020,-0.5891634951295666,0.6300902760685168,0.7692285574632951,0.8453522247578555,0.3172352360414289,0.5911022154477752,0.9162150390134746,0.9518847049574306,0.903679276825902,0.7924745311618419,0.9225771467152684,-0.18322439348297265,0.058548176120420715,-0.02983392803807057,0.9084910691061094,-0.6978898585994465,0.7807514649181425,0.7864114203588715,0.9073153166427274,0.7451607156884459,-0.2914659106575842
1040,0.7310106839511755,0.4556065037247694,0.8716651972765699,0.8429766422034393,0.6375346292392001,0.6219031831289122,0.8639471117098538,0.9791126032340668,0.3527436147857186,0.15009172636185947,0.9076914828407978,0.9487728063202524,0.3830989005122023,0.8515607402657502,0.8605442219946818,-0.780596320008434,0.8930076326352046,0.3249505217548908,0.9838118273891358,0.9490915857353136,0.6958720618446789
1060,0.8712925694794341,0.5942310454971638,0.958613313311356,0.689759161313882,0.5114647796792555,0.8015905933789857,0.9627618300648564,0.9395636270026791,0.963557575117222,0.6746836215546319,-0.0904974842742118,0.9321530107128216,-0.3058766476512208,0.16983872937303035,0.8639722106078944,-0.6093266202152664,-0.8039066343666588,0.8223931462510156,0.9723838492743816,0.8511857642569485,-0.2784789675112877
1080,0.7333601545440399,-0.04295701539833503,-0.06087140532901907,0.8774978938045083,0.7561935646478761,0.7233701607452651,0.8747675212937336,0.9126142298679428,0.9566340091014418,-0.20420003046589225,0.17663641618268622,0.9466557312710194,-0.18737718593075514,0.5173966792343426,-0.4382828089711287,-0.9250148299865923,-0.2426867310403726,-0.2135592753149073,0.8075700346812547,0.4471703385768199,-0.15674672255404312
1100,0.4770625242887636,0.14139607973576188,0.7179668940536033,0.16958653795420134,0.614999273200069,0.5187497335280222,0.8792573525017393,0.9555731151497909,0.7268957217770192,0.3336042474880226,0.8611625344378736,0.9391237565637996,0.39183811514773786,0.8758567490592903,0.8521797701177987,0.20258381384956492,-0.9251993740902904,0.8688155024629698,0.044418322647260144,0.8767194143110848,0.8126087454022092
1120,-0.13028849667384754,-0.7124259870453283,0.8096292231152894,0.4247255645242104,-0.39399269951261096,0.7112915901866145,0.9028324348667098,-0.0459267287821296,0.4688327614360614,-0.18507538876003785,0.8430212095626858,0.9353805918310528,0.6778802130400418,0.7471512997425558,-0.6677643189543616,0.4206560994299733,-0.3286858733724354,0.6494895362619728,0.5050878649090922,-0.5016987218820402,0.26184255431167464
1140,-0.4601908816684387,0.3858490583945157,0.19449544842123007,0.4703143717155665,0.817128182885078,0.7589372323202118,0.9334546579388284,0.9158340540417812,0.8917301089892025,0.30682264647204976,-0.4147548143005953,0.8073037343087448,0.1330856636976108,0.37245749990504295,0.20542579839097946,0.9199409623319816,-0.8692449568033113,0.627896245403458,0.7581980196184314,0.7086557845511747,0.24674469552086295
1160,0.8810671179478278,0.3447018722245301,0.9618678344095074,0.9619803251653822,-0.013211266735370913,0.5450537740245146,0.9565175232215763,0.31700451509954514,0.9396531394833499,0.5699485744813373,0.019528646256821974,0.8769970738304197,0.17274279567978731,-0.12509470354970464,0.9263603959581732,-0.5426796723446358,-0.8305183014376328,0.4595927643472829,0.7940526605524877,0.9569567688678856,0.4872849944441401
1180,0.8836415121485782,0.8006346373635508,0.3632505923049048,-0.19902820845040092,-0.8955217240096415,0.8129605215346166,-0.3526208059157468,0.9100527319112768,0.4049766224896006,-0.4204489930629972,0.9331411536164308,0.7672562068619898,-0.2705284853720739,0.6815505069278139,0.6124583111410498,-0.535865578947784,-0.5677385633829185,-0.1662690876323416,0.8798402771490689,0.8437914628954074,0.5636852374575854
1200,0.9302462719525944,0.29028253278511884,0.7143029498980394,0.926961698337064,0.4942341566562711,0.7594052872078636,0.8440000288496774,0.7896290646706735,0.7541798297887098,0.7952905303028298,0.7614254059987446,0.9392384214350652,-0.014235129767388532,0.38362562241097015,0.8914889260011855,-0.4113374959526359,0.6071081020082583,0.7571219579818255,0.8429696781092081,0.8662250797349785,0.7474664132957171
1220,0.9150631522851104,-0.12705369610605655,-0.4068204170741042,0.6664458882286338,-0.3844592971122955,0.5476145415491335,0.8812141082179686,0.9876463027153752,0.8912802093985261,0.8173756985477331,0.0182205453056086,0.27260098163912805,-0.27432668165908725,0.924131252447924,-0.6484015222015618,0.5003214286780897,0.01708514806009144,0.7753389978672823,0.9210056183111428,0.8728516788281412,-0.19354090796284384
1240,0.6544953180215658,0.5996214337520355,0.30841380133269164,0.4965528914312486,0.703555847532952,0.5592018341913847,0.6548920078763962,0.9278133390058488,0.6787253065815488,0.5512152835732985,0.3054734121177116,0.7568567051884463,0.05462127737312715,0.8699631144927733,0.8634172490254614,-0.5884170585997925,-0.4543421314876461,0.3163668795128067,0.8544661193270011,0.9082955892849224,0.7151821953490762
1260,0.9248269606714676,0.7419862368561565,0.5447602799785217,0.6075213604384223,-0.1861537994017409,0.6463007812907412,0.4560462517975891,0.8784706593925204,0.3289998634122581,0.8507128177551709,0.8018088788307485,0.9368235985586496,0.47836552477997707,-0.4331695247758524,-0.38361763554279016,-0.4074397195861724,-0.7901192805254148,0.8282942886139648,0.7894991186571181,0.864278878092074,0.6594307472293099
1280,0.5364282931505363,-0.07764899648527758,0.6623055293905656,0.2696966634371279,0.3791070258444536,0.8336552633204839,0.626169230288584,0.9077956893715378,0.6477966086794282,0.34050831787450353,0.9099172772283712,0.9221411106128392,0.4468983620243305,0.6460831959007379,0.8424290704285268,-0.43556044712276665,0.91268468415732,0.7375833029712735,-0.07753500761033848,0.9003083546516859,0.6406827805613508
1300,-0.19535334129216905,0.914942843576712,0.2481938368505996,-0.12049247161370885,0.6048237590325243,0.6443883989788812,0.9205568104341909,0.6484688550184879,0.9090945074454476,0.21873081394478794,-0.5466961789621867,0.8244323786749522,-0.2309026459351484,0.6992505504154779,0.4322897583859778,-0.760774996841162,0.7557428960274523,0.4303720703459769,-0.23456710467899944,0.8205852589946603,0.8839563893273291
1320,0.5988548077243184,-0.4854635358501518,0.8381065380770549,0.33404635381826103,0.41568173893503146,0.4787675088213558,0.09797151831322937,0.9728805166163856,0.8405210502584985,0.18269755096058865,0.7293752946661936,0.8206594764239044,-0.02375374494570546,-0.4326124027137674,0.7918843571404428,-0.520676897678053,-0.3731603308978417,-0.26968277771744353,0.4986770598871376,0.3501277903439835,0.8740426553355545
1340,0.8980871107499196,0.4851592656354688,0.9549685737496216,0.7263982017441432,0.7396744509379268,0.7595967020090151,0.9748656453993026,0.9073892716671176,0.3305942213442922,0.44411097472941996,0.8818594473501993,0.9303797005202359,-0.161131917545315,0.2905766897844895,0.4832074083507356,-0.5348103443813232,-0.9150786756487688,-0.20480636985355616,0.8248087320358797,0.8261902402190265,0.4270967821801952
1360,0.7382161805436599,-0.013046686033981262,0.6221045100452121,0.7736759409775916,0.6606937977882158,0.7962923245427442,0.5884301839482919,0.7054862252273212,-0.4946570987992818,0.7419636407300317,0.8483669807891054,0.8132134038577726,0.6662804805860939,0.7599076365400076,0.32984864353300025,0.29138076294112497,-0.7799317203028774,0.7210203819761156,0.0503718181480614,0.8839308547816634,0.7186344624911404
1380,-0.8172441394853477,0.026651324718686503,0.775676743486712,0.8741625367531751,0.972139549842808,0.7800943372689682,0.9480037958956152,0.5295709654070119,0.9455476507593435,0.6723197167746395,0.7095255805141459,0.7939647910968664,-0.2985027718026232,0.9104048064637784,0.014869180564241522,-0.4650028865290329,0.4680117495490776,0.5274791750035739,0.9757866523598914,0.8648648457428776,0.5527011947464289
1400,0.7762056296697208,-0.05070505095051196,0.7087626830014021,0.17339249194183887,0.43211096984720176,0.7566345127726434,0.9376607657645244,0.9426340635815028,0.9295289746454499,0.8138140761851729,-0.043619725103769005,0.1245860154856548,0.040958214835376934,0.11868916075613375,0.9372371192477262,0.5590635014095574,-0.905678249456705,0.6541633983137256,0.7686115912966561,0.7034581538816965,0.5566014425264361
