Date,GOOG,AAPL
2016-12-14,799.3159234413965,28.881149734513276
2016-12-15,797.6695357868024,28.948775789473654
2016-12-16,793.3619606770823,28.99985239726027
2016-12-19,794.0828225806453,29.168119656488518
2016-12-20,795.8010074498561,29.2374211397059
2016-12-21,791.1201730458216,29.263308299595142
2016-12-22,790.9915793785306,29.048657374100703
2016-12-23,789.0767435045316,29.06635528942116
2016-12-26,789.0767435045316,29.06635528942116
2016-12-27,793.2807438040346,29.352913333333362
2016-12-28,785.9799736263741,29.269018199608627
2016-12-29,781.6532515151509,29.16835555555554
2016-12-30,774.4493972081219,29.01737527272724
2017-01-02,774.4493972081219,29.01737527272724
2017-01-03,784.3931288607603,28.918280994671424
2017-01-04,786.8870633689845,29.027882941176458
2017-01-05,790.5469658031085,29.09967515151516
2017-01-06,803.8536759213765,29.422632588454388
2017-01-09,807.4183692307688,29.71418543516875
2017-01-10,805.7766948320414,29.754890060851924
2017-01-11,804.9380248648641,29.786427855711413
2017-01-12,803.4635624040924,29.728155325914123
2017-01-13,808.5458969151675,29.763689259259248
2017-01-16,808.5458969151675,29.763689259259248
2017-01-17,803.3154433701657,29.918682809611852
2017-01-18,802.9772842818421,30.002598481973447
2017-01-19,804.2732465181056,29.945831561461798
2017-01-20,803.9381257653068,29.999303584229388
2017-01-23,813.6163509999991,30.00573802281367
2017-01-24,822.2117619999995,29.961352040816323
2017-01-25,829.6104041763341,30.341899819494614
2017-01-26,827.3863015748025,30.476177611940283
2017-01-27,825.3834228846149,30.478033750000005
2017-01-30,804.5398044289047,30.30727064846418
2017-01-31,795.5206264367811,30.491035703918758
2017-02-01,794.5154168202761,31.963734367245646
2017-02-02,798.1229319512199,32.0882018662519
2017-02-03,803.0311397499999,32.16339355932203
2017-02-06,799.3765259740255,32.48680900562853
2017-02-07,807.3546105398455,32.839957699115004
2017-02-08,809.3997683246068,32.91635840407468
2017-02-09,808.8289111111112,32.977488500000014
2017-02-10,813.7421899999997,33.07768037225048
2017-02-13,818.6232688144327,33.33613781942077
2017-02-14,820.5844202597409,33.589851648351626
2017-02-15,820.6789949367094,33.857662184873924
2017-02-16,822.6578342175064,33.824080851063805
2017-02-17,826.2807673913046,33.842839999999974
2017-02-20,826.2807673913046,33.842839999999974
2017-02-21,831.4574583333333,34.10401348122864
2017-02-22,831.9040719346043,34.169166194690334
2017-02-23,827.2173568877556,34.19570733082708
2017-02-24,826.2443260545901,33.95575425531919
2017-02-27,828.0394193121698,34.25502431972791
2017-02-28,822.764558942066,34.268782795698925
2017-03-01,833.0901769230768,34.75966786833852
2017-03-02,831.4500434895835,34.87064650766612
2017-03-03,827.9955936507948,34.821802678571416
2017-03-06,826.4613633507857,34.785328406909805
2017-03-07,831.1672301333332,34.87278586497891
2017-03-08,835.8385205804741,34.805581305114615
2017-03-09,838.6397652741506,34.62365853658533
2017-03-10,842.5778012437817,34.77912786596122
2017-03-13,846.1943905128202,34.776853144016236
2017-03-14,844.5104460704601,34.764951068376035
2017-03-15,844.6733421052636,34.9591399628253
2017-03-16,848.2397992105265,35.160932809773136
2017-03-17,850.6155923482848,35.139409107468175
2017-03-20,847.7974292746119,35.250665438596414
2017-03-21,837.7600097744358,35.24887453125002
2017-03-22,831.90331175,35.13689793650793
2017-03-23,816.8667298368296,35.27000018587365
2017-03-24,817.6978769230768,35.25616957983189
2017-03-27,816.6910437185923,35.09849897785351
2017-03-28,820.7056952141063,35.66507696245734
2017-03-29,828.9423763224181,35.95867989228002
2017-03-30,831.4692704370185,35.99972571428573
2017-03-31,829.8322886363644,35.963028155339835
2017-04-03,834.9830062972296,35.91378504098358
2017-04-04,833.5702838961037,36.049687030075226
2017-04-05,836.5044766169146,36.15583594771244
2017-04-06,830.9105506493509,35.99758841911764
2017-04-07,824.6322203125004,35.92585444015441
2017-04-10,826.7754044155846,35.853087951807176
2017-04-11,821.3308752604161,35.42428870673956
2017-04-12,823.8254077956985,35.38094437869821
2017-04-13,825.1171682864449,35.44694885057475
2017-04-14,825.1171682864449,35.44694885057475
2017-04-17,833.2144235924931,35.36676475095789
2017-04-18,836.0041497252749,35.36616495238097
2017-04-19,839.8571060913698,35.32379850467291
2017-04-20,842.9890180628264,35.54835804701628
2017-04-21,842.2787576826195,35.567471976967376
2017-04-24,858.3132187500003,35.92606117021277
2017-04-25,869.8257096296302,36.119175627240125
2017-04-26,871.6158519607842,36.033455696202495
2017-04-27,880.4314753906256,35.92980575296109
2017-04-28,909.798858262713,35.94828302919708
2017-05-01,911.0720291169459,36.534432730015105
2017-05-02,916.6095198067626,36.6616878172589
2017-05-03,920.9320825665862,36.582512568305994
2017-05-04,931.061841421568,36.621345632798615
2017-05-05,929.279914214464,37.07453894736839
2017-05-08,930.8918381546139,37.94843169984683
2017-05-09,932.2605470000003,38.48023473837211
2017-05-10,928.1379053435123,38.29632467741934
2017-05-11,928.4028581395344,38.27248593750002
2017-05-12,931.4169310606063,38.90816242138366
2017-05-15,936.1860163212443,38.9247834935897
2017-05-16,941.2499115384616,38.84414636209815
2017-05-17,930.1702607058829,37.982977591036395
2017-05-18,927.9843103703696,37.992223969465584
2017-05-19,935.8205455012863,38.35263360389613
2017-05-22,939.6982859693869,38.43999615384612
2017-05-23,947.2423798488676,38.48468204667861
2017-05-24,951.5489030927836,38.32910462427752
2017-05-25,966.916973710073,38.46270709090907
2017-05-26,971.0596451127819,38.40828269581063
2017-05-29,971.0596451127819,38.40828269581063
2017-05-30,973.9722010178125,38.452095945945885
2017-05-31,966.1024142506138,38.27981395793504
2017-06-01,964.7214953608251,38.23408506876221
2017-06-02,971.921943884892,38.619189347079114
2017-06-05,983.4035241730279,38.489967605633765
2017-06-06,984.7006614814818,38.61133275563257
2017-06-07,979.9021487373734,38.81332770642206
2017-06-08,980.6536907692301,38.74890805008943
2017-06-09,967.1586680952389,37.85606865912761
2017-06-12,937.6545986175113,36.267787978863915
2017-06-13,952.2459464373464,36.62159789473688
2017-06-14,955.9231315789481,36.451811237785016
2017-06-15,935.0955724465557,35.90250616541348
2017-06-16,937.3028921951213,35.80824380165284
2017-06-19,955.6460138190957,36.37229334389864
2017-06-20,955.5940062670297,36.414857538994816
2017-06-21,955.0789311855675,36.36664897579141
2017-06-22,958.0455140161728,36.453370041322266
2017-06-23,961.6810826196473,36.58512137254901
2017-06-26,958.5893295121956,36.602008828828836
2017-06-27,937.558150113896,36.22547540716608
2017-06-28,929.544077565632,36.20385690184052
2017-06-29,919.6718324705879,35.9771336092715
2017-06-30,914.8849809195398,36.08235885608858
2017-07-03,904.2979859649124,36.039929473684225
2017-07-04,904.2979859649124,36.039929473684225
2017-07-05,909.0173895522387,35.99539663551399
2017-07-06,907.7053114713212,35.72243649122807
2017-07-07,917.5210364089776,36.00405623800385
2017-07-10,926.5403441860461,36.23907616279072
2017-07-11,927.8095537859006,36.29513642987252
2017-07-12,941.5477135000008,36.38175662650598
2017-07-13,948.6696484693879,36.821850342465716
2017-07-14,952.2084215025902,37.05559348591542
2017-07-17,954.4025297560979,37.432494612794656
2017-07-18,962.5175865336655,37.36930359066428
2017-07-19,970.3452889724315,37.6937973782772
2017-07-20,968.8453703703709,37.697111070110644
2017-07-21,968.744305679013,37.5023980079681
2017-07-24,968.9476557168778,37.86538719397362
2017-07-25,951.3575524096392,38.265485899814486
2017-07-26,947.2279277136262,38.38535921985817
2017-07-27,939.2535480637813,37.95690644628096
2017-07-28,938.7463120393119,37.431675272727205
2017-07-31,930.9155371571071,37.22246285266462
2017-08-01,932.7595842931945,37.94893311603649
2017-08-02,925.1859159924047,39.499867339218106
2017-08-03,926.2101890052359,39.01653807106603
2017-08-04,926.7710039682548,39.07731056218057
2017-08-07,929.0759437823831,39.461723817863366
2017-08-08,930.0315079896903,40.06458733766229
2017-08-09,921.9757966666671,40.089935294117666
2017-08-10,911.5508390361433,39.34478108882523
2017-08-11,914.1424148514855,39.2553187599364
2017-08-14,921.7830791005291,39.85662296875002
2017-08-15,921.8619352941174,40.325386666666695
2017-08-16,928.0118190355336,40.36023243670884
2017-08-17,918.2349161375654,39.75153525741031
2017-08-18,912.2289750000008,39.573236436597114
2017-08-21,907.1408375690611,39.23219081081084
2017-08-22,921.2126459798984,39.842951388889006
2017-08-23,926.1062577215192,39.93824762741653
2017-08-24,920.6743317258886,39.895365619223654
2017-08-25,919.0583034210531,39.985141284403674
2017-08-28,914.9562991935476,40.23785878693626
2017-08-29,917.5976213157896,40.47427098150784
2017-08-30,926.334804292929,40.8197496025438
2017-08-31,939.5365508771929,40.97871134868421
2017-09-01,938.8129864321611,41.03968464223388
2017-09-04,938.8129864321611,41.03968464223388
2017-09-05,928.5786194444448,40.651202431118406
2017-09-06,925.5615529715762,40.46821871838113
2017-09-07,930.9767488372094,40.38569817184642
2017-09-08,930.9719321525884,39.90688590831918
2017-09-11,932.3502018324601,40.302011952191194
2017-09-12,927.7508114285715,40.40029300518131
2017-09-13,933.8509595174269,39.84007307692313
2017-09-14,926.8841997499995,39.674944931921345
2017-09-15,921.1743753731345,39.93467315436243
2017-09-18,917.2887307106599,39.867766950596206
2017-09-19,919.47336657754,39.76042066869304
2017-09-20,929.8168584615375,39.063689514866994
2017-09-21,932.6133556149746,38.52805061728397
2017-09-22,929.9285036842105,37.94119762569841
2017-09-25,915.3754773299747,37.61572456964009
2017-09-26,926.2528173267328,38.15726219879515
2017-09-27,937.4548061425061,38.520632102728776
2017-09-28,947.4090090909093,38.32847191413238
2017-09-29,957.7031926952139,38.37346112115733
2017-10-02,954.5580358778634,38.42659778188532
2017-10-03,953.7966594285704,38.628199599198425
2017-10-04,955.3285085227263,38.36811179401992
2017-10-05,963.8795169230774,38.72468747763866
2017-10-06,974.5047517500003,38.75549982608699
2017-10-09,981.4333291338579,38.9789589788732
2017-10-10,972.2453192411917,38.95503001949318
2017-10-11,983.578669326683,39.11554889705879
2017-10-12,989.7875540051684,39.14821138211379
2017-10-13,993.3500707196033,39.217636247723135
2017-10-16,987.9704740259734,39.80742365930602
2017-10-17,991.2213441253263,40.01065794223815
2017-10-18,993.0641279255321,40.023637673611105
2017-10-19,984.0306501272266,39.03231061224489
2017-10-20,987.5814822622104,39.217854093097856
2017-10-23,975.1435521091822,39.158054234234214
2017-10-24,969.4603286458336,39.183138294573666
2017-10-25,968.9157909090912,39.12032198852771
2017-10-26,982.7295289473683,39.36867099358972
2017-10-27,1027.5752919917873,40.37516497829223
2017-10-30,1015.719547058823,41.47804260869568
2017-10-31,1016.6196945736442,42.12580906432753
2017-11-01,1025.7026528967262,41.89464064171124
2017-11-02,1022.7868563968669,42.19097061790668
2017-11-03,1027.370371979435,43.27942837150124
2017-11-06,1029.5291213541661,43.47208015384612
2017-11-07,1029.9018066666665,43.6276385502471
2017-11-08,1037.5609492105266,43.87234844517185
2017-11-09,1026.2385191214469,43.843850583090365
2017-11-10,1027.8658920765024,43.73617103235752
2017-11-13,1028.0440501326261,43.52182062391676
2017-11-14,1023.1396133333333,43.09576416938108
2017-11-15,1021.5033403183028,42.42714977645304
2017-11-16,1031.731366752577,42.76219505409577
2017-11-17,1026.547905128205,42.627634031413606
2017-11-20,1019.3085452926218,42.50833157894741
2017-11-21,1030.187382835821,43.14038890728473
2017-11-22,1034.8917108262106,43.53993305509177
2017-11-23,1035.94,43.74140625
2017-11-24,1041.053425365854,43.80026823529411
2017-11-27,1049.7241073791345,43.587539497307
2017-11-28,1051.6367605911319,43.33820381282502
2017-11-29,1022.9558017283949,42.47805365853654
2017-11-30,1022.1249701754382,42.75290334394904
2017-12-01,1011.2894782396077,42.65023993902441
2017-12-04,1004.1019192592596,42.81760876369325
2017-12-05,1009.9109938574936,42.54146455906826
2017-12-06,1017.7024182058045,42.27309450726983
2017-12-07,1030.4723045918365,42.40426678141139
2017-12-08,1037.4928146699262,42.45854515050168
2017-12-11,1039.4495174025978,42.89626339285708
2017-12-12,1044.8802963254602,43.00354102079393
2017-12-13,1041.2782829457365,43.15596610800744
2017-12-14,1052.1309022959192,43.07549624060155
2017-12-15,1060.9537890214797,43.324342574257386
2017-12-18,1074.1358666666658,44.04703066666663
2017-12-19,1069.785456708861,43.68464910447762
2017-12-20,1065.3411708762883,43.60932282229971
2017-12-21,1065.8357362397824,43.786367717996214
2017-12-22,1060.8448518624634,43.754827124774
2017-12-25,1060.8448518624634,43.754827124774
2017-12-26,1055.1669282282278,42.65716404657935
2017-12-27,1051.3453088541673,42.5925453767123
2017-12-28,1049.0146294617562,42.75615650684935
2017-12-29,1046.8366317808222,42.48990574162683
2018-01-01,1046.8366317808222,42.48990574162683
2018-01-02,1062.1132605744135,42.79883156146177
2018-01-03,1079.6258817258883,43.23833078203
2018-01-04,1087.5848217158164,43.226800487012966
2018-01-05,1099.860448477158,43.623308716323294
2018-01-08,1107.946052910054,43.66760241796203
2018-01-09,1106.7392018469652,43.607496521739144
2018-01-10,1099.575052577319,43.36351797385621
2018-01-11,1102.2378212121216,43.759637769784206
2018-01-12,1117.9607783018869,44.15756130081303
2018-01-15,1117.9607783018869,44.15756130081303
2018-01-16,1127.4243314554,44.37801715160797
2018-01-17,1125.395537037038,44.19601443569554
2018-01-18,1126.906486595174,44.837582005899634
2018-01-19,1132.3963764999994,44.64087511811028
2018-01-22,1153.1878081481475,44.30141911314982
2018-01-23,1165.8390880299244,44.481328549848925
2018-01-24,1169.8416073710068,43.81637192716238
2018-01-25,1170.340565311005,43.23111420289859
2018-01-26,1170.3864078239612,42.84682318244171
2018-01-29,1178.573738271605,42.24825447042643
2018-01-30,1169.0497307142869,41.61358887343535
2018-01-31,1168.0582909975672,41.72441489637305
2018-02-01,1161.0641277992283,42.050262299134744
2018-02-02,1118.1587759493677,41.15861744186045
2018-02-05,1085.379359677419,39.922364179104505
2018-02-06,1056.0147683651812,39.67139964747358
