,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.6607044742198407,0.8299242650603884,0.9522847883433136,0.8983993982730221,0.7390950783211596,0.6484685285646682,-0.4433450776276578,-0.2098923938433035,0.6293721238103869,0.5626432241070889,-0.3292702317990867,-0.7463969669593126,0.6395011507932713,0.9698786322170636,0.9587636962830424,1.367395230305081,1.4177247545287526,1.1471152809385972,0.6452000002295011,-0.04585449916604062
1,0.6513215191869274,0.8255455286835132,0.9461046527267469,0.9048995687598426,0.7422137309442226,0.6338031776205073,-0.3985355824123657,-0.1600584866855005,0.623905742254994,0.5635107610597753,-0.27462232030217293,-0.7149879363467682,0.5916539132366891,0.9287476450737403,0.952833307059266,1.3694336553306454,1.4154526959321911,1.1458120697756025,0.6428075191677851,-0.04915505335053594
2,0.6491219705093426,0.8225328529727414,0.9329852513970527,0.9066123610441538,0.7436149656112018,0.6201473419067449,-0.35183871381850224,-0.1132720269142361,0.6258134823161643,0.5588234033328653,-0.22212046996610485,-0.6607241162500801,0.5641928011892862,0.8892045513123246,0.9413156070470676,1.3719917321224628,1.4109382271967719,1.1340188520161507,0.6318197674434897,-0.05160130374945726
3,0.6457683821969544,0.8200002225343443,0.928778757387511,0.9115497992640342,0.7389560197634426,0.6011007370131349,-0.33989248458988075,-0.10471189417769533,0.6199423924261215,0.5502504394590549,-0.15371026038287014,-0.5546966019748067,0.5762414231217493,0.8601209946158127,0.930165637661342,1.3688808530952035,1.4013931870968592,1.120986962767991,0.6174936941244249,-0.05980209887135646
4,0.6494117511233897,0.8168080864337025,0.917331610863712,0.9139027923401803,0.7367433110100159,0.5811439827700587,-0.32079077935471234,-0.08333631337716041,0.6090460624322576,0.5407355115348528,-0.12970992924098185,-0.5612422941275715,0.5318196955239257,0.8475022611861653,0.9382586251956164,1.377622673601837,1.4011640550472422,1.1213775005878917,0.6125112633718401,-0.06393530186474111
5,0.6529673952840166,0.8130082928234055,0.9040100242845774,0.9164270811149745,0.7414534923609348,0.5634969545140864,-0.3103862950395231,-0.0894549846614513,0.5891747992238539,0.5571796079088427,-0.08223414697119402,-0.5469590797003223,0.4992740496881702,0.8333621843371033,0.9423273742130396,1.3827420057547302,1.3970705051133905,1.125903024863408,0.612978954001167,-0.0709090513516808
6,0.6929623693561925,0.8194984246295819,0.8877454686487822,0.9250837255814925,0.7509740404107104,0.5680711912077405,-0.2521313726197175,0.11974024195149024,0.6990363194264337,0.7211781143556346,0.08399827892440177,-0.2486503754918305,0.7340550270621555,0.896920704687071,1.00309604060218,1.303449154496426,1.2221055342464724,0.9015166449494386,0.41974123090561194,-0.1680472993843406
7,0.6941206388867704,0.8068363008201692,0.8301843987347902,0.9102847471901685,0.7221857406902114,0.5701218858227488,-0.23700945201995188,0.1562823252792644,0.5108354437084187,0.6480661500684168,0.1127869201353355,-0.11663739929332059,0.6316540965558057,0.7103786309245945,0.963809791988766,1.2376349094284114,1.2462998344943164,1.0049511013643595,0.5620638163959127,-0.03935375953969694
8,0.7043463292685174,0.8069938530242533,0.8106677009991147,0.9104526137486574,0.7048966408476198,0.5573701576064112,-0.22463085904166663,0.13124509974384052,0.4769891786482786,0.6417072262062816,0.18846662699574557,-0.010258406650397678,0.6568245489396178,0.6905822736906009,0.9708055041737607,1.205616162926926,1.2159715425230493,0.9920141880308728,0.5587946075704895,-0.029185539575390163
9,0.7237727943576967,0.8209544387543126,0.827160726259387,0.9147310694471361,0.6822803024899727,0.5562662604351154,-0.08299255224513372,0.2924752104522908,0.673994199500374,0.6887102818686787,0.23779395377080068,0.0924750193523949,0.8212452579205933,0.6974744785270108,0.9134123653222535,1.0874656068558093,0.9996747590083375,0.7929007840564611,0.4113608854509153,-0.03763414866146758
10,0.7381539714830024,0.8067210269193303,0.810207894975769,0.9180669335313196,0.6531709651441282,0.5647649403171968,0.010277216311700976,0.2590370858915878,0.6054635310748253,0.7057117958104517,0.29184839105422444,0.12427763658255267,0.7972760867915343,0.6584480905381983,0.9407994397164485,1.0469606540612142,0.9974862104915101,0.8057505151584864,0.42455529197113284,-0.014824558233542562
11,0.7509224086316556,0.7837172397789565,0.7955199048586624,0.923044627086644,0.6422341324698841,0.5736611219820399,0.10863896135588397,0.2373859584803404,0.5684169725203732,0.7161821839229637,0.37054669665713286,0.17005750091862093,0.78906636447525,0.6372842293287839,0.9631133219224568,1.0100227247894191,0.9983157136563944,0.8190423602119548,0.443183463454124,0.009014712180730522
12,0.7567570704370254,0.7520422912006196,0.7838441971077014,0.9247580430024345,0.6464397280005846,0.5735076567483778,0.18384858689223502,0.1979387641143554,0.5541212684327489,0.7148855307294177,0.4562454196242621,0.22513865956001172,0.7910019146138515,0.6224218402055859,0.9769671906258898,0.981513776117297,1.0007139445301145,0.826472875523913,0.47076926062473745,0.030543372921190526
13,0.7586776430246341,0.7221102201604626,0.771345611884233,0.9298815224286665,0.6456335565389195,0.5555051687442063,0.25622534975513483,0.1547592556067921,0.5652835881892053,0.7187479476991413,0.5367389704670734,0.2653680263646759,0.7887699398183122,0.632091411638468,0.9809942121982966,0.9710361395694858,1.0053912462260979,0.8375774338793195,0.5027963424221709,0.03733718756546783
14,0.7604898451361531,0.6827752283678545,0.7549599207612407,0.9361665162295547,0.6740271763343579,0.5000158256536391,0.3464887669966241,0.16331380680061688,0.5716360860554208,0.7304397322877292,0.6042576528964334,0.30124980227138726,0.7801800268672248,0.6496590724774194,0.9823532359821869,0.9675901751556641,1.0109712424143813,0.8507244343646979,0.5532012683195393,0.03831764440162433
15,0.7602942494421989,0.645329563541601,0.7197928007424994,0.9468718103229724,0.7154822180928636,0.4541358958793168,0.4081562107923271,0.16765905268048573,0.5718256850645117,0.7540707146145685,0.6606963269829458,0.3270304782500434,0.7610473410106904,0.6843619776584909,0.9797420573900397,0.9764713999556724,1.0157643073395743,0.8655546155553929,0.5943460096500637,0.029939395766571564
16,0.7499981502481066,0.6689503691120545,0.6809409006854619,0.9457689753500711,0.7351318405238232,0.4056716884097147,0.44951230584984125,0.2087493203475396,0.5576162071149003,0.7692946387411111,0.7051476806443894,0.3561271394076259,0.7400918865402595,0.719987234676473,0.977828004900073,0.9885914705444852,1.0199943386699464,0.8718447257656823,0.6148450460925616,0.019948779008215012
17,0.7457831325833876,0.7141051340844988,0.6627358144941664,0.9368552551519139,0.745841274969665,0.36104811496925604,0.4900269983661997,0.2709538403147177,0.5264397758259111,0.768061560056553,0.7456759505410961,0.41470447624954343,0.7252038898816442,0.7502595440128004,0.9787628919542466,0.9935628429032255,1.0221106568670313,0.8751940424987397,0.6316920009771954,0.014520323723963835
18,0.7462072509816302,0.7591582437103257,0.6514567861779188,0.8854863609231687,0.7680694526645576,0.31286926134079074,0.4999746770386251,0.3122285074904704,0.5039927255395142,0.7647380108161956,0.7758891242120849,0.4721799376607825,0.7008348239505596,0.787946900946934,0.9819481144065195,1.003269227819301,1.0225328904147477,0.8793021092031106,0.6405664121499852,0.004637284909117301
19,0.7505418680667649,0.7949616847447629,0.6629579641495781,0.8453116183790378,0.805127208479416,0.2693170804914684,0.4947365491004757,0.3626729709797498,0.4759254194415274,0.764350610746016,0.7917908175247284,0.5102844646529097,0.6805037167721859,0.8329025757112023,0.9904973552126037,1.0049704693787216,1.0220609756317942,0.8830450594803702,0.638424879093756,-0.0045471892757326104
20,0.7541591594748239,0.8249514802778355,0.6752216339496704,0.8107196338604152,0.8476886663289424,0.240455352764332,0.47005312877726935,0.4118500939767451,0.441405021032488,0.7698900964910529,0.8143071233384287,0.5517673196396838,0.6691807792454972,0.8627447655839565,1.000524402847604,1.001697286300624,1.0188338363840956,0.8893878703002995,0.6385345482719562,-0.012085746444053358
21,0.7612389270078537,0.841104392390934,0.6766786244503702,0.7697928604547779,0.8719653064475225,0.2247573926574543,0.4452854444744474,0.45128471520187363,0.4198713742256328,0.773911148917859,0.8362073530835208,0.5981429111263171,0.6624479436766755,0.8874522015319706,1.0141008300493013,0.9924438313308407,1.015144825580812,0.8972763324856229,0.639934232464406,-0.016958590813887398
22,0.7805201217151624,0.8555777279652897,0.6757439590618924,0.7427868848937746,0.8951433467641022,0.209037901732631,0.4227242224571814,0.4833846907367152,0.40080427407479474,0.779632368573504,0.8514265088046817,0.6329411548959439,0.6618911822915414,0.9141119848615772,1.0293418058171298,0.9873697824407774,1.0136990339421332,0.8987436281626406,0.6354429641309103,-0.020538327935286094
