Date,MSFT,AAPL
2019-03-21,118.77430656660411,48.42225462304412
2019-03-22,118.27815072992708,48.39036005547849
2019-03-25,117.24458402154391,47.37403009198426
2019-03-26,117.70852041587905,47.40807901726426
2019-03-27,116.74524298056147,47.10138107255515
2019-03-28,116.89545178571422,47.10451386138613
2019-03-29,117.58044316406242,47.39184243902442
2019-04-01,118.81534260355029,47.68312172523961
2019-04-02,119.08645290178565,48.21962024221453
2019-04-03,119.84909381443296,48.756671755725165
2019-04-04,119.2421903433477,48.893117412935304
2019-04-05,119.83624306722695,49.153580650684916
2019-04-08,119.67919221052628,49.72547280130292
2019-04-09,119.2078844758065,50.1812792998478
2019-04-10,120.00072681912691,49.83284076704547
2019-04-11,120.2399553061224,49.97812290969903
2019-04-12,120.72326338582691,49.66506798107258
2019-04-15,120.99577563559328,49.71925456273754
2019-04-16,121.11428801571701,49.94624897959183
2019-04-17,121.18468992674,50.43604920634923
2019-04-18,122.58806510721264,50.84605193929181
2019-04-19,122.58806510721264,50.84605193929181
2019-04-22,123.53748061420346,51.03110291970801
2019-04-23,124.80265893805299,51.535979084967344
2019-04-24,126.54362804718217,51.94442068965508
2019-04-25,129.89145615490997,51.53673585476549
2019-04-26,129.60313681214407,51.059974177631545
2019-04-29,129.84147504332745,51.12310319303336
2019-04-30,130.24193129496385,50.983397474747505
2019-05-01,129.24138871252205,53.068108259212146
2019-05-02,126.78190614525143,52.51397570370374
2019-05-03,128.27061405109498,52.769887407407495
2019-05-06,127.3905270229008,51.69397472793232
2019-05-07,125.7269263345196,51.0396616641902
2019-05-08,125.65851130742054,50.84240691176466
2019-05-09,124.69489865125243,50.01216447761193
2019-05-10,125.77854745762708,49.205968905109486
2019-05-13,123.93741868852459,46.85688748353105
2019-05-14,124.94557530647977,47.00815877318121
2019-05-15,125.52412155339807,47.39727
2019-05-16,128.51823170731709,47.67155489296636
2019-05-17,128.77604615384632,47.18396727828751
2019-05-20,126.73050127504555,45.90864188144324
2019-05-21,127.0795555339806,46.61410443425078
2019-05-22,127.45364532520324,45.91373898809522
2019-05-23,125.76401390845076,44.853856884561935
2019-05-24,126.64859554263569,44.98871386748843
2019-05-27,126.64859554263569,44.98871386748843
2019-05-28,127.06565361445782,44.71030822784813
2019-05-29,124.91369105691055,44.30986725403824
2019-05-30,125.29675882352947,44.459329510961254
2019-05-31,123.80012091743127,44.02805374639765
2019-06-03,121.46170545774652,43.708855855855845
2019-06-04,122.16604867549671,44.46940966325038
2019-06-05,124.96660121951214,45.65660237037037
2019-06-06,126.6423041509433,45.923287704918
2019-06-07,130.98898740601504,47.294731723027404
2019-06-10,133.08199781144782,48.26830340557278
2019-06-11,132.32620815939285,48.64219857594943
2019-06-12,131.25915588235281,48.586790459965904
2019-06-13,132.07934720616566,48.68038407738097
2019-06-14,132.51360041840996,48.041836942675204
2019-06-17,133.0083655935614,48.51592121771215
2019-06-18,134.6975583928573,49.52296287051479
2019-06-19,134.89231353383468,49.59767710437707
2019-06-20,136.79462350877193,49.87893444444442
2019-06-21,136.94560310077523,49.84662756933113
2019-06-24,137.8071850806452,49.784664921466074
2019-06-25,134.7787896193769,49.32193208556155
2019-06-26,134.53652606382954,49.873823493044846
2019-06-27,134.20508955823294,49.94795942228338
2019-06-28,133.75770458015256,49.54666556603776
2019-07-01,135.7342017761989,50.565247875354174
2019-07-02,136.06089816700612,50.55137800687284
2019-07-03,137.15115625,50.89625379746837
2019-07-04,137.15115625,50.89625379746837
2019-07-05,136.64439963031447,51.04355161290325
2019-07-08,136.43057825159914,50.043597093023244
2019-07-09,136.48481191919194,50.11003625377645
2019-07-10,137.5223784644195,50.681781249999915
2019-07-11,138.50528133086874,50.79975490196081
2019-07-12,138.76475095419818,50.81658545454546
2019-07-15,138.93502201138497,51.20215641025646
2019-07-16,137.4812525999999,51.191733766233746
2019-07-17,136.93017576791817,51.05945103092786
2019-07-18,136.70642459239113,51.2295653312789
2019-07-19,138.62423110814407,51.113093925233656
2019-07-22,138.0922558178752,51.47181840120662
2019-07-23,138.81072512820506,52.0109922740524
2019-07-24,139.8949583916084,52.031776090468526
2019-07-25,140.19629965870325,51.9670426229508
2019-07-26,141.05706615678758,51.99420438596487
2019-07-29,140.85164377431923,52.40898486739469
2019-07-30,140.51501295336786,52.715830352644865
2019-07-31,138.24549603305775,54.06137416267941
2019-08-01,138.69936434359815,53.10395964673911
2019-08-02,136.37526917481202,51.11592529761909
2019-08-05,132.4416669889503,48.65401944444442
2019-08-06,134.02175600000007,48.9242816245007
2019-08-07,134.40453120915035,49.3271268328446
2019-08-08,137.72088967213108,50.41459464285713
2019-08-09,137.78094869888474,50.29791476725519
2019-08-12,136.55200919324562,50.15822216666669
2019-08-13,137.81111238095244,51.79807719298249
2019-08-14,135.00448591331264,50.986237566845
2019-08-15,133.64892686567143,50.52395563480747
2019-08-16,135.69124511970557,51.43528205128205
2019-08-19,137.95650120689652,52.75781607669612
2019-08-20,138.01511519230758,52.84405538461534
2019-08-21,138.7114138059702,53.20326462264145
2019-08-22,137.6972813688214,53.14355062695927
2019-08-23,135.03374642857165,51.429091286307006
2019-08-26,134.9966755336618,51.531689035667085
2019-08-27,135.7795747169812,51.37594666666668
2019-08-28,135.11049103585663,51.18979670710572
2019-08-29,137.861787201365,52.12961712121213
2019-08-30,137.64712755474474,52.16950580847722
2019-09-02,137.64712755474474,52.16950580847722
2019-09-03,136.35342089843746,51.396647819063034
2019-09-04,137.2890484573502,52.14209288079466
2019-09-05,139.5943205387204,53.12129791356185
2019-09-06,139.37315765595466,53.35152564935067
2019-09-09,137.62735921568614,53.68974728171337
2019-09-10,135.60214584980235,53.671860136986275
2019-09-11,135.86544592198567,55.307424664879285
2019-09-12,137.5799357638889,56.138076210235035
2019-09-13,137.4973577861162,54.87314479452057
2019-09-16,136.3679652509653,54.73764360119043
2019-09-17,136.95817250000002,55.024317413793085
2019-09-18,138.34834821428592,55.413812093023296
2019-09-19,140.9001029595018,55.469684193548424
2019-09-20,140.00949587073623,55.02144774096382
2019-09-23,139.30725417406765,54.71925741626795
2019-09-24,138.49749159369537,54.82113338368585
2019-09-25,138.0901212475633,54.92156886326197
2019-09-26,139.34987411067183,55.017091577060924
2019-09-27,138.37990396039598,54.82346441605845
2019-09-30,138.6963625968993,55.73269201228884
2019-10-01,138.2098806576401,56.380558778626
2019-10-02,134.7237767641995,55.04065543175485
2019-10-03,135.69307677902611,54.84741050156737
2019-10-04,137.38290092421437,56.41755875862061
2019-10-07,137.62877931688803,56.93996932707366
2019-10-08,136.79570130505718,56.41159232876712
2019-10-09,137.6106516025641,56.60025906666669
2019-10-10,139.01268214904698,57.348758977719605
2019-10-11,140.4393092624358,58.68792785145883
2019-10-14,139.79292670682722,59.08951107692307
2019-10-15,141.2400345167652,59.02849401294504
2019-10-16,140.27435185909968,58.56634593698168
2019-10-17,139.96771151079108,58.75113360258493
2019-10-18,138.3688742556917,58.970040798611066
2019-10-21,138.0893883415434,59.94654136858476
2019-10-22,137.60902511627913,60.21081021021024
2019-10-23,136.6167809711288,60.593002613479996
2019-10-24,139.53088532763525,60.83547529411766
2019-10-25,140.85340420315228,61.28799854604207
2019-10-28,144.32930052910066,62.07792160583936
2019-10-29,143.38545694980704,61.299786090775875
2019-10-30,143.89192499999987,61.10581200000002
2019-10-31,143.81407590579698,61.957724664879336
2019-11-01,143.5238355140188,63.26911286127175
2019-11-04,144.5622366071429,64.2753857142857
2019-11-05,144.60719838998222,64.39241795665627
2019-11-06,143.9773689243029,64.16294512578618
2019-11-07,144.54500508166984,64.77378311306904
2019-11-08,144.9257851327434,64.77053328197226
2019-11-11,145.87727692307686,65.15007216828471
2019-11-12,147.01482825651308,65.50370861244025
2019-11-13,147.01777274509791,65.78296166924262
2019-11-14,147.70130881801128,65.7551105997211
2019-11-15,149.39842278688516,66.10814864864872
2019-11-18,149.97232611683836,66.60221248097412
2019-11-19,150.7031488288289,66.70618929133867
2019-11-20,149.69488465703938,65.96961915204677
2019-11-21,149.36079922779928,65.7214117363345
2019-11-22,149.50020583941617,65.52699735099348
2019-11-25,150.72541483622348,66.19464635416665
2019-11-26,151.95178135245905,66.53483115501521
2019-11-27,152.16580247619032,66.60415299684544
2019-11-28,151.85625,66.71546511627908
2019-11-29,151.81345451388881,66.83629774919622
2019-12-02,149.9094450834882,66.43012202380957
2019-12-03,148.38233779160177,64.8293046511629
2019-12-04,149.74135969581744,65.46266065088757
2019-12-05,149.9657959677418,66.05387779433671
2019-12-06,151.18020437262348,67.31751065088741
2019-12-09,151.55666782945735,66.9720194928685
2019-12-10,151.35345297504813,67.03473696319023
2019-12-11,151.26140064449058,67.51018922829574
2019-12-12,152.5009677029361,67.54349960474296
2019-12-13,154.17223703703692,68.46649120734904
2019-12-16,155.374269736842,69.8064436447167
2019-12-17,155.04847091932453,70.06976286127158
2019-12-18,154.87242663934416,70.09684689440984
2019-12-19,155.0385809815952,69.921815057283
2019-12-20,156.92949925093635,70.13125503649634
2019-12-23,157.62074099616845,70.71080893416924
2019-12-24,157.45162868852458,71.07944572192518
2019-12-25,157.45162868852458,71.07944572192518
2019-12-26,158.16469173728808,72.0092595959596
2019-12-27,158.90606086956498,72.67504799446745
2019-12-30,157.8889858012171,72.57051074523395
2019-12-31,157.11302413793115,73.0264288819876
2020-01-01,157.80625,73.42818181818178
2020-01-02,159.53500016638935,74.52595806010939
2020-01-03,159.1794621118012,74.55485857142864
2020-01-06,158.1271993421053,74.32761711079942
2020-01-07,158.37173700159505,74.7749202365309
2020-01-08,158.9257892223738,74.99009178255363
2020-01-09,161.6907492401215,77.01889201570683
2020-01-10,162.28993069139963,77.71359830729173
2020-01-13,162.41788371681432,78.42688428961758
2020-01-14,162.92270750853257,78.8002189655172
2020-01-15,163.25724060283687,78.19392064343157
2020-01-16,165.13582312599678,78.47412737276478
2020-01-17,166.54222741433003,79.23175986842114
2020-01-20,166.54222741433003,79.23175986842114
2020-01-21,167.02690518394678,79.31757440119753
2020-01-22,166.5874788091066,79.63482582496417
2020-01-23,166.21614862068964,79.54036977777771
2020-01-24,166.24066429752062,79.99706397260279
2020-01-27,162.3365278026908,77.5660404151404
2020-01-28,164.96891498559097,79.00347376654628
2020-01-29,168.70160531645575,81.19089398148132
2020-01-30,172.97018526841444,80.44033809523796
2020-01-31,170.9784780089152,78.76850927710848
2020-02-03,172.87013348554044,77.1309264276228
2020-02-04,178.67155147265092,79.17221848101268
2020-02-05,181.03749795361526,80.34952908622905
2020-02-06,182.37097288629724,80.86074310099569
2020-02-07,184.02288486739488,80.45881163954938
2020-02-10,186.56460245022964,79.71278179310343
2020-02-11,187.67970063938617,80.40300709117219
2020-02-12,184.62888736413052,81.01326843575417
2020-02-13,184.06222801120444,81.15714131274123
2020-02-14,184.4473617187501,81.21488562691128
2020-02-17,184.4473617187501,81.21488562691128
2020-02-18,186.42606625766894,79.23271839378242
2020-02-19,187.42495925925925,80.66663196022722
2020-02-20,184.8741764900664,80.31965795107037
2020-02-21,180.2806719117646,78.83452569169957
2020-02-24,171.865841915423,74.97648949824979
2020-02-25,171.17932738693483,73.81490278450363
2020-02-26,169.18896440677963,72.68122062937059
2020-02-27,163.1233639344262,70.22420035377355
2020-02-28,158.10449387755096,67.13279538461533
2020-03-02,166.5359792892158,71.75254230317272
2020-03-03,169.2307958481612,73.76310993071583
2020-03-04,167.96281660329524,74.34358309523809
2020-03-05,167.2103985352864,73.92352728351126
2020-03-06,160.7321990012484,71.42031208053697
2020-03-09,152.67688263888869,67.50526585094548
2020-03-10,157.44736269744854,69.64731482326108
2020-03-11,154.89518584298597,69.16636721504113
2020-03-12,142.8771910227273,63.2845835555556
2020-03-13,147.8408354214123,66.04619459757448
2020-03-16,141.07601705069126,62.194013024282505
2020-03-17,142.14639513381977,62.44506015981737
2020-03-18,140.197176566416,60.743346473988474
2020-03-19,143.65043743718599,61.626525364077665
2020-03-20,143.81052427745684,61.08706387024607
2020-03-23,136.64325235849037,55.937911595866794
2020-03-24,145.1044631887457,60.10900545657016
2020-03-25,149.48130556213013,62.83053672131161
2020-03-26,151.76779999999997,62.87402027194066
2020-03-27,151.49354323258868,62.71418978562424
2020-03-30,157.23911866840737,62.97755902306648
2020-03-31,159.73557834691474,63.87597108280258
2020-04-01,153.56798641025622,61.099277215189915
2020-04-02,153.80430405953996,60.685705456852816
2020-04-03,154.21183514774492,60.50880835734872
2020-04-06,161.76669272727273,63.75500983606558
2020-04-07,166.62873954081638,66.16685420792078
2020-04-08,164.98834417266178,66.04115317139001
2020-04-09,165.01296435246988,66.78349522546421
2020-04-10,165.01296435246988,66.78349522546421
2020-04-13,164.16591426553666,67.43812154471541
2020-04-14,171.25427549261065,71.01395852760736
2020-04-15,171.82744945652163,70.90793259162295
2020-04-16,176.08932093567242,71.9516888755981
2020-04-17,178.50845533596828,70.8517625146886
2020-04-20,176.65288024193558,69.71179371584702
2020-04-21,169.9086758108109,67.6106332428764
2020-04-22,172.19794031117394,68.57792792915538
2020-04-23,172.81250683229814,69.20401043478259
2020-04-24,172.86050812883437,69.95982790055248
2020-04-27,175.1188679767103,70.72268395415463
2020-04-28,172.4816146907215,70.51664099999995
2020-04-29,176.7158683098593,71.85817641025649
2020-04-30,178.59305551515135,72.5221228813559
2020-05-01,175.57021115760114,72.52424164420489
2020-05-04,176.8152052325583,72.63523471645931
2020-05-05,181.58592337837834,74.46712216216217
2020-05-06,182.80188555900642,75.25921570827502
2020-05-07,183.97984801699732,75.95746308724844
2020-05-08,184.63615651537313,76.94133401360543
2020-05-11,185.5066878742512,78.12292795115333
2020-05-12,184.93601778711476,78.81622314578
2020-05-13,180.85863100558663,77.42497467700261
2020-05-14,178.41487635542168,76.5500429166667
2020-05-15,180.11843717754175,76.25023310055873
2020-05-18,185.2824933947772,78.413308976157
2020-05-19,185.11623712121212,78.97935852187025
2020-05-20,185.04325965732116,79.54951187969928
2020-05-21,184.5291947867299,79.48601053435121
2020-05-22,183.21870787671253,79.32447440828412
2020-05-25,183.21870787671253,79.32447440828412
2020-05-26,183.75728890489913,80.14097870778262
2020-05-27,180.48660269461084,79.24760241820753
2020-05-28,181.98377080062804,79.8880750720461
2020-05-29,182.45197152317908,79.76785547445259
2020-06-01,182.4595080858087,80.03683410740203
2020-06-02,183.64028512747873,80.44498573466477
2020-06-03,184.68008460317455,81.08582819722658
2020-06-04,183.76351155115495,80.86088861154455
2020-06-05,185.50907136000015,82.04722500000005
2020-06-08,186.81218079268297,82.79590825958702
2020-06-09,188.9684845201237,85.04986867977517
2020-06-10,194.34646368876062,87.7020392473119
2020-06-11,190.75702,85.923464398542
2020-06-12,188.60375165289264,85.14951609353506
2020-06-15,187.56039871794866,84.66302026666658
2020-06-16,193.24148853868195,87.65864362680666
2020-06-17,195.023060793651,88.47213530219776
2020-06-18,195.45753061889255,87.91606700143474
2020-06-19,196.75733186813213,87.77689136490241
2020-06-22,198.86905895953777,89.09512182741126
2020-06-23,202.5696266570605,91.59731372549007
2020-06-24,199.00314746835448,90.59088212877784
2020-06-25,198.4967863354037,90.54295702702711
2020-06-26,197.68313733552645,89.61329073305679
2020-06-29,197.22788830128198,89.6903623776224
2020-06-30,201.22480728813557,90.7645128712871
2020-07-01,204.41737072758045,91.26588238719063
2020-07-02,206.8880460912051,91.62107803806747
2020-07-03,206.8880460912051,91.62107803806747
2020-07-06,210.1265611445786,93.18030867052025
2020-07-07,211.03735252225516,93.7941276353277
2020-07-08,211.34949049773758,94.81861935483867
2020-07-09,214.17991490250733,95.7579639551193
2020-07-10,213.19989605678248,95.48929821693913
2020-07-13,212.47157345597935,97.40183965517245
2020-07-14,206.99740258855604,96.18419450127874
2020-07-15,208.13998530259352,97.91158239074552
2020-07-16,203.9967381974249,96.36131309987036
2020-07-17,203.09020426470576,96.50845759878423
2020-07-20,208.262852173913,97.37138700147713
2020-07-21,211.19929032663325,97.97745782312921
2020-07-22,209.2896129761905,97.07642033898317
2020-07-23,205.78271551925323,94.71998841544617
2020-07-24,201.08128887434552,91.90248702490157
2020-07-27,202.9425906743184,94.32076842818425
2020-07-28,203.17728888888922,93.99312112676066
2020-07-29,203.69019949152548,94.57803707865168
2020-07-30,203.02624761290315,96.72205351941744
2020-07-31,203.35121102564113,103.88768974654376
2020-08-03,213.54796228765593,108.83285277435245
2020-08-04,212.81491387755105,109.45567870503581
2020-08-05,213.16232225475858,109.61742726045902
2020-08-06,214.04806905487789,112.15462023498694
2020-08-07,213.47946846038852,112.15818206106864
2020-08-10,208.72733811728406,112.37165217948704
2020-08-11,206.06416147540978,111.34626863691186
2020-08-12,207.98883078149922,112.0740795361528
2020-08-13,209.65746053962877,114.69903798955619
2020-08-14,208.61311286956527,114.5027061026353
2020-08-17,209.96321860869557,114.9559768136556
2020-08-18,210.78751448040884,115.15139263456078
2020-08-19,210.8373289655171,116.22082698630133
2020-08-20,212.3080038851352,117.4180240152478
2020-08-21,213.9936978112175,122.22598980815336
2020-08-24,213.91868718703975,126.59482189281647
2020-08-25,215.61848700305814,124.6271259114581
2020-08-26,219.7415512667661,126.08784276807987
2020-08-27,226.3492030523256,125.794334749035
2020-08-28,228.3419932835817,125.40192369077303
2020-08-31,225.4913553846148,128.30928293193705
2020-09-01,226.50928829337093,132.99942642105248
2020-09-02,230.44558383685765,133.1667805876182
2020-09-03,221.25515544554474,124.29249283456261
2020-09-04,213.46308417721542,119.04191410526336
2020-09-07,213.46308417721542,119.04191410526336
2020-09-08,205.78006630565585,115.08760630252094
2020-09-09,210.31190844892802,117.19498214285713
2020-09-10,209.07306965240613,116.26092880085648
2020-09-11,205.25396092619403,113.03104000000003
2020-09-14,205.6247282786885,114.66649329787224
2020-09-15,208.457205847953,116.51373510638291
2020-09-16,207.84049169054455,114.0438251900109
2020-09-17,202.17703004115273,110.29374448017174
2020-09-18,200.64881796171494,108.6235538631345
2020-09-21,199.19860000000014,106.82386795811519
2020-09-22,205.15772985507266,111.05374281115873
2020-09-23,203.979582778582,109.39960684782612
2020-09-24,202.8313560062404,108.00170553709869
2020-09-25,205.9853859322035,110.37067281001137
2020-09-28,209.87764308588066,114.48205296655867
2020-09-29,208.3888907438019,114.32794954954946
2020-09-30,209.46111532125212,115.24432997711669
2020-10-01,212.54540252365948,116.84528200000007
2020-10-02,207.62709879518064,113.56233319327714
2020-10-05,208.86024203125007,115.25144852780792
2020-10-06,207.77151840942585,114.51539668949769
2020-10-07,208.48388929712468,114.77419889624707
2020-10-08,210.27431588330646,115.45872048726474
2020-10-09,214.19152585616405,116.3716734117647
2020-10-12,220.59239264069225,122.5671587117213
2020-10-13,223.31368020086063,123.4217066736184
2020-10-14,221.74762381756773,121.22696002132206
2020-10-15,218.20590303490138,119.68448380651952
2020-10-16,220.40474865319842,120.18782941176464
2020-10-19,217.91411850699828,118.55981496746213
2020-10-20,215.51965203124973,117.39713236607156
2020-10-21,214.866538207547,117.22487002237116
2020-10-22,214.18242322899508,116.18417558790591
2020-10-23,215.3020055749128,115.35769560185193
2020-10-26,211.72420632411078,114.42839307262577
2020-10-27,212.1753836861767,116.09398282710285
2020-10-28,205.57471640146903,113.31450251641134
2020-10-29,204.47111178756455,113.22718954248377
2020-10-30,201.63560448807803,109.41485797872328
2020-11-02,202.68924518633548,108.7904311904761
2020-11-03,205.7788494556763,110.05107274725275
2020-11-04,215.02636624040926,114.26663600844799
2020-11-05,222.55560258152158,118.27479776595735
2020-11-06,222.10457007299274,118.02508377239198
2020-11-09,223.3137109116024,119.56304046242762
2020-11-10,212.93417119784667,116.00601115834213
2020-11-11,215.42041963190164,118.28871739618391
2020-11-12,216.6108908026756,119.44922500000003
2020-11-13,216.01206272084826,119.15277264770218
2020-11-16,216.38422272727277,119.90270530864208
2020-11-17,215.74482691652491,119.83695623471871
2020-11-18,212.87336089743607,118.95427770034837
2020-11-19,211.6059838333333,118.06429606879593
2020-11-20,211.92420827922075,118.01266431054476
2020-11-23,210.1041115894041,115.53070828182946
2020-11-24,212.0776430124221,114.67568724604978
2020-11-25,213.9791821603928,115.85450692488251
2020-11-26,214.09846153846155,116.24326530612241
2020-11-27,215.16999775641023,116.80459606986906
2020-11-30,213.2441539448164,118.68833787128722
2020-12-01,215.33207821138208,122.08491953385122
2020-12-02,214.73108632478653,122.61028669108646
2020-12-03,214.73951473684212,123.07463557213951
2020-12-04,214.16092862190808,122.31082433090029
2020-12-07,214.1677142857141,123.38321380208346
2020-12-08,215.28944601769908,124.05177363305003
2020-12-09,213.54867901861257,123.39075153664292
2020-12-10,211.40434721804502,122.47893697478958
2020-12-11,211.4088751292961,122.01565827423182
2020-12-14,214.61908775894523,122.49356885026774
2020-12-15,213.71296527777798,125.579013424346
2020-12-16,217.69179575551777,127.7232776632299
2020-12-17,219.0747472952087,128.48632059553339
2020-12-18,218.03555726618686,127.71822770949733
2020-12-21,220.23945704022984,126.50243117913814
2020-12-22,223.70856569579294,131.89868462365607
2020-12-23,222.69178500000004,131.70564938956716
2020-12-24,222.22088996139007,131.63650323232318
2020-12-25,222.22088996139007,131.63650323232318
2020-12-28,224.85986187050344,135.4308784482758
2020-12-29,224.96037306338008,136.5315832199548
2020-12-30,222.89675624999992,134.56147386634854
2020-12-31,221.097242015209,133.1529532075473
2021-01-01,222.46916666666667,132.72744255319148
2021-01-04,218.75178491525432,130.94769761904743
2021-01-05,217.23526144578292,130.25146757369603
2021-01-06,214.30523756218886,128.57499166666693
